# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06605939
    2      -0.11945428
    3       0.30319631
    4       0.29155180
    5       0.29408235
    6       0.29668321
