# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.18227695
    2      -0.15024608
    3       0.21505032
    4       0.26270097
    5       0.29714138
    6       0.19307646
