# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.11964511
    2      -0.13026103
    3       0.23023616
    4       0.27062276
    5       0.30134793
    6       0.20840908
