# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07601965
    2      -0.12086804
    3       0.30961450
    4       0.28975374
    5       0.29475969
    6       0.30275976
