# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.21354583
    2      -0.12112402
    3       0.19245538
    4       0.25434785
    5       0.26777392
    6       0.19300105
