
  Energy       1     2.5256895321E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99966768     2.17973395
    5   ->     7     0.02446672     5.26961149
    3   ->     7     0.00775089     6.83907820
    4   ->     7     0.00166985     6.45195946
    4   ->     8     0.00099182    17.97928981
    1   ->    12     0.00096623    40.36144459
    4   ->    12     0.00074322    30.55482875
    5   ->     9     0.00034834    19.13566833
    6   ->     8     0.00034263    13.70706431
    4   ->    11     0.00032519    23.99555974
    3   ->     9     0.00023925    20.70513504
    5   ->    10     0.00022856    20.83817592
    2   ->    12     0.00018769    34.19123115
    5   ->    12     0.00014285    29.37248078
    6   ->    12     0.00011268    26.28260324
    6   ->    10     0.00011247    17.74829838
    3   ->    10     0.00011102    22.40764262
    2   ->     9     0.00009463    23.95441870
    2   ->    11     0.00009195    27.63196214
    2   ->     7     0.00006108    10.08836186
    6   ->     9     0.00005579    16.04579079
    1   ->    11     0.00005561    33.80217559
    5   ->     8     0.00004833    16.79694185
    2   ->     8     0.00002567    21.61569221
    1   ->     7     0.00002480    16.25857531
    3   ->     8     0.00002271    18.36640855
    2   ->    10     0.00001400    25.65692628
    4   ->     9     0.00001251    20.31801629
    1   ->     8     0.00001207    27.78590566
    1   ->     9     0.00001038    30.12463214
    6   ->    11     0.00000958    19.72333424
    3   ->    12     0.00000509    30.94194749
    3   ->    11     0.00000459    24.38267848
    1   ->    10     0.00000454    31.82713973
    4   ->    10     0.00000322    22.02052388
    5   ->    11     0.00000028    22.81321177

  Energy       2     5.6700689290E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99559422     5.26961149
    3   ->     7     0.06744652     6.83907820
    4   ->     7     0.06503403     6.45195946
    6   ->     7     0.00285138     2.17973395
    6   ->     8     0.00159921    13.70706431
    4   ->    12     0.00112622    30.55482875
    1   ->    12     0.00110135    40.36144459
    4   ->    11     0.00035631    23.99555974
    6   ->     9     0.00034832    16.04579079
    3   ->    10     0.00023280    22.40764262
    4   ->     9     0.00019458    20.31801629
    6   ->    12     0.00017954    26.28260324
    2   ->    12     0.00017359    34.19123115
    4   ->     8     0.00015776    17.97928981
    5   ->    12     0.00015425    29.37248078
    2   ->     8     0.00014665    21.61569221
    2   ->    11     0.00012756    27.63196214
    3   ->     9     0.00011341    20.70513504
    1   ->     8     0.00010309    27.78590566
    1   ->    11     0.00008760    33.80217559
    6   ->    10     0.00003760    17.74829838
    4   ->    10     0.00003456    22.02052388
    3   ->     8     0.00002643    18.36640855
    6   ->    11     0.00001732    19.72333424
    2   ->    10     0.00001635    25.65692628
    3   ->    12     0.00001055    30.94194749
    2   ->     9     0.00000869    23.95441870
    1   ->     7     0.00000522    16.25857531
    5   ->     8     0.00000362    16.79694185
    2   ->     7     0.00000200    10.08836186
    5   ->     9     0.00000107    19.13566833
    1   ->    10     0.00000078    31.82713973
    5   ->    10     0.00000041    20.83817592
    3   ->    11     0.00000022    24.38267848
    5   ->    11     0.00000001    22.81321177
    1   ->     9     0.00000000    30.12463214

  Energy       3     6.5656602103E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99195121     6.45195946
    3   ->     7     0.12532499     6.83907820
    5   ->     7     0.01803568     5.26961149
    6   ->     8     0.00077418    13.70706431
    6   ->     9     0.00054222    16.04579079
    4   ->     9     0.00021009    20.31801629
    1   ->    12     0.00020224    40.36144459
    4   ->    12     0.00018604    30.55482875
    4   ->    11     0.00017277    23.99555974
    6   ->     7     0.00015464     2.17973395
    5   ->     9     0.00013343    19.13566833
    2   ->     9     0.00012493    23.95441870
    5   ->     8     0.00010569    16.79694185
    3   ->     8     0.00010134    18.36640855
    2   ->    11     0.00009666    27.63196214
    4   ->    10     0.00008038    22.02052388
    3   ->    10     0.00007837    22.40764262
    2   ->     7     0.00007225    10.08836186
    1   ->     8     0.00007020    27.78590566
    2   ->     8     0.00005726    21.61569221
    6   ->    12     0.00005643    26.28260324
    4   ->     8     0.00005011    17.97928981
    3   ->     9     0.00004321    20.70513504
    3   ->    11     0.00003414    24.38267848
    6   ->    10     0.00003333    17.74829838
    2   ->    10     0.00002767    25.65692628
    5   ->    12     0.00001346    29.37248078
    2   ->    12     0.00001328    34.19123115
    6   ->    11     0.00000868    19.72333424
    5   ->    10     0.00000759    20.83817592
    5   ->    11     0.00000443    22.81321177
    3   ->    12     0.00000439    30.94194749
    1   ->    10     0.00000248    31.82713973
    1   ->     7     0.00000151    16.25857531
    1   ->     9     0.00000138    30.12463214
    1   ->    11     0.00000004    33.80217559

  Energy       4     7.3767659064E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99440852     6.83907820
    4   ->     7     0.08401473     6.45195946
    5   ->     7     0.06364598     5.26961149
    6   ->     8     0.00424202    13.70706431
    4   ->    12     0.00310717    30.55482875
    1   ->    12     0.00234025    40.36144459
    6   ->     7     0.00226897     2.17973395
    2   ->     7     0.00111121    10.08836186
    4   ->     8     0.00101316    17.97928981
    2   ->    12     0.00072270    34.19123115
    1   ->    11     0.00064204    33.80217559
    4   ->    11     0.00047895    23.99555974
    6   ->    12     0.00046363    26.28260324
    5   ->    12     0.00036186    29.37248078
    5   ->     9     0.00035527    19.13566833
    1   ->     8     0.00033183    27.78590566
    3   ->    12     0.00016000    30.94194749
    1   ->     9     0.00015353    30.12463214
    3   ->    11     0.00014464    24.38267848
    3   ->     8     0.00014453    18.36640855
    4   ->    10     0.00013515    22.02052388
    6   ->     9     0.00007049    16.04579079
    6   ->    11     0.00004170    19.72333424
    3   ->     9     0.00003989    20.70513504
    6   ->    10     0.00003824    17.74829838
    1   ->    10     0.00003809    31.82713973
    2   ->    11     0.00003792    27.63196214
    2   ->     9     0.00003672    23.95441870
    2   ->     8     0.00003233    21.61569221
    2   ->    10     0.00002263    25.65692628
    4   ->     9     0.00001791    20.31801629
    1   ->     7     0.00001614    16.25857531
    5   ->    11     0.00001006    22.81321177
    3   ->    10     0.00000441    22.40764262
    5   ->    10     0.00000169    20.83817592
    5   ->     8     0.00000108    16.79694185

  Energy       5     1.0143288291E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999976    10.08836186
    3   ->     7     0.00042956     6.83907820
    6   ->     9     0.00025274    16.04579079
    4   ->     9     0.00024819    20.31801629
    6   ->     8     0.00022675    13.70706431
    5   ->     9     0.00020381    19.13566833
    5   ->     8     0.00015121    16.79694185
    3   ->    11     0.00011458    24.38267848
    3   ->     8     0.00010216    18.36640855
    2   ->    10     0.00009427    25.65692628
    3   ->     9     0.00008462    20.70513504
    2   ->     8     0.00007914    21.61569221
    3   ->    10     0.00007478    22.40764262
    1   ->     9     0.00007087    30.12463214
    4   ->     8     0.00005300    17.97928981
    3   ->    12     0.00002545    30.94194749
    1   ->     7     0.00001898    16.25857531
    1   ->    11     0.00001771    33.80217559
    4   ->    12     0.00001671    30.55482875
    2   ->    12     0.00001483    34.19123115
    5   ->     7     0.00001455     5.26961149
    1   ->     8     0.00000986    27.78590566
    1   ->    10     0.00000967    31.82713973
    6   ->     7     0.00000625     2.17973395
    5   ->    11     0.00000517    22.81321177
    6   ->    11     0.00000389    19.72333424
    1   ->    12     0.00000385    40.36144459
    4   ->    10     0.00000379    22.02052388
    2   ->    11     0.00000308    27.63196214
    2   ->     9     0.00000249    23.95441870
    5   ->    12     0.00000236    29.37248078
    6   ->    10     0.00000210    17.74829838
    4   ->     7     0.00000193     6.45195946
    6   ->    12     0.00000136    26.28260324
    4   ->    11     0.00000009    23.99555974
    5   ->    10     0.00000006    20.83817592

  Energy       6     1.4070408063E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99993509    13.70706431
    5   ->     8     0.00962674    16.79694185
    6   ->     9     0.00494177    16.04579079
    4   ->     9     0.00253293    20.31801629
    4   ->     8     0.00132495    17.97928981
    4   ->    10     0.00118105    22.02052388
    4   ->    12     0.00092120    30.55482875
    2   ->    10     0.00083591    25.65692628
    1   ->    12     0.00067938    40.36144459
    5   ->    10     0.00060426    20.83817592
    5   ->     7     0.00040666     5.26961149
    3   ->     7     0.00035913     6.83907820
    2   ->     9     0.00033799    23.95441870
    6   ->    12     0.00025963    26.28260324
    3   ->     8     0.00023098    18.36640855
    4   ->    11     0.00021334    23.99555974
    6   ->    10     0.00021260    17.74829838
    4   ->     7     0.00020630     6.45195946
    2   ->    12     0.00018843    34.19123115
    1   ->    11     0.00015020    33.80217559
    3   ->    11     0.00012460    24.38267848
    2   ->     8     0.00011528    21.61569221
    2   ->     7     0.00009756    10.08836186
    6   ->    11     0.00007746    19.72333424
    5   ->     9     0.00005404    19.13566833
    5   ->    12     0.00005141    29.37248078
    1   ->     9     0.00004508    30.12463214
    3   ->     9     0.00004210    20.70513504
    1   ->     8     0.00002888    27.78590566
    6   ->     7     0.00002277     2.17973395
    3   ->    10     0.00002103    22.40764262
    1   ->    10     0.00001935    31.82713973
    5   ->    11     0.00000419    22.81321177
