
  Energy       1     3.9668517264E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99712341     3.73644565
    5   ->     7     0.07577846     4.98625376
    4   ->     8     0.00092323    16.45235922
    6   ->     9     0.00091216    17.51397031
    5   ->     9     0.00052175    18.76377842
    4   ->     7     0.00036913     6.70029398
    3   ->     7     0.00036644     7.90457065
    4   ->    12     0.00032643    26.92921848
    2   ->     8     0.00027028    20.40276620
    1   ->    12     0.00026904    37.09976406
    2   ->    12     0.00010540    30.87962546
    4   ->    11     0.00009333    23.14837558
    2   ->    10     0.00007485    26.58490039
    2   ->     7     0.00007350    10.65070096
    3   ->    10     0.00006308    23.83877008
    3   ->     9     0.00006252    21.68209531
    4   ->     9     0.00004828    20.47781864
    5   ->     8     0.00003873    14.73831900
    1   ->    11     0.00003365    33.31892117
    5   ->    12     0.00003171    25.21517826
    1   ->     8     0.00003134    26.62290481
    2   ->     9     0.00002272    24.42822562
    6   ->     8     0.00001948    13.48851090
    2   ->    11     0.00001906    27.09878256
    3   ->     8     0.00001197    17.65663589
    1   ->     7     0.00001036    16.87083956
    5   ->    11     0.00000912    21.43433536
    3   ->    11     0.00000557    24.35265225
    6   ->    10     0.00000547    19.67064509
    4   ->    10     0.00000032    22.63449341
    6   ->    12     0.00000031    23.96537015
    5   ->    10     0.00000028    20.92045320
    3   ->    12     0.00000011    28.13349515
    6   ->    11     0.00000011    20.18452726
    1   ->    10     0.00000008    32.80503900
    1   ->     9     0.00000007    30.64836422

  Energy       2     6.1238366173E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.94042437     4.98625376
    4   ->     7     0.33775763     6.70029398
    6   ->     7     0.03709232     3.73644565
    3   ->     7     0.00877917     7.90457065
    4   ->    12     0.00646276    26.92921848
    1   ->    12     0.00433589    37.09976406
    2   ->    12     0.00162212    30.87962546
    6   ->     8     0.00146314    13.48851090
    4   ->    11     0.00138895    23.14837558
    2   ->    11     0.00058916    27.09878256
    1   ->    11     0.00056553    33.31892117
    3   ->    10     0.00049883    23.83877008
    3   ->     8     0.00047785    17.65663589
    5   ->     9     0.00039033    18.76377842
    5   ->    12     0.00031766    25.21517826
    2   ->     7     0.00026847    10.65070096
    6   ->     9     0.00019491    17.51397031
    6   ->    11     0.00015362    20.18452726
    4   ->    10     0.00014531    22.63449341
    6   ->    10     0.00013988    19.67064509
    5   ->     8     0.00010375    14.73831900
    6   ->    12     0.00007798    23.96537015
    3   ->    11     0.00007213    24.35265225
    2   ->    10     0.00006544    26.58490039
    1   ->     7     0.00005000    16.87083956
    5   ->    11     0.00004990    21.43433536
    2   ->     8     0.00004510    20.40276620
    1   ->    10     0.00004127    32.80503900
    4   ->     8     0.00004011    16.45235922
    5   ->    10     0.00002360    20.92045320
    3   ->    12     0.00001625    28.13349515
    1   ->     8     0.00001390    26.62290481
    1   ->     9     0.00000755    30.64836422
    4   ->     9     0.00000387    20.47781864
    2   ->     9     0.00000084    24.42822562
    3   ->     9     0.00000002    21.68209531

  Energy       3     7.0113277166E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.98600046     6.70029398
    5   ->     7     0.16563293     4.98625376
    3   ->     7     0.01534684     7.90457065
    6   ->     7     0.00870973     3.73644565
    6   ->     8     0.00535315    13.48851090
    4   ->    12     0.00418124    26.92921848
    1   ->    12     0.00282005    37.09976406
    4   ->    11     0.00124646    23.14837558
    2   ->    12     0.00088251    30.87962546
    6   ->     9     0.00048757    17.51397031
    2   ->    11     0.00045137    27.09878256
    4   ->     9     0.00042632    20.47781864
    3   ->    10     0.00035607    23.83877008
    2   ->     9     0.00031014    24.42822562
    1   ->    11     0.00022985    33.31892117
    5   ->    12     0.00016876    25.21517826
    5   ->     8     0.00014298    14.73831900
    3   ->    11     0.00014294    24.35265225
    6   ->    12     0.00008223    23.96537015
    2   ->     8     0.00007999    20.40276620
    5   ->     9     0.00007482    18.76377842
    4   ->    10     0.00006739    22.63449341
    5   ->    11     0.00006143    21.43433536
    2   ->    10     0.00004850    26.58490039
    3   ->     8     0.00004519    17.65663589
    6   ->    11     0.00003945    20.18452726
    1   ->     9     0.00003735    30.64836422
    1   ->    10     0.00003304    32.80503900
    1   ->     8     0.00002771    26.62290481
    3   ->    12     0.00002212    28.13349515
    4   ->     8     0.00001438    16.45235922
    1   ->     7     0.00001000    16.87083956
    6   ->    10     0.00000529    19.67064509
    2   ->     7     0.00000248    10.65070096
    5   ->    10     0.00000004    20.92045320
    3   ->     9     0.00000004    21.68209531

  Energy       4     7.9520196693E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99997541     7.90457065
    5   ->     7     0.00614990     4.98625376
    4   ->     7     0.00324201     6.70029398
    6   ->     7     0.00065264     3.73644565
    4   ->    12     0.00047814    26.92921848
    6   ->     8     0.00025449    13.48851090
    1   ->    12     0.00025262    37.09976406
    2   ->    12     0.00014000    30.87962546
    5   ->     9     0.00010033    18.76377842
    3   ->     8     0.00008475    17.65663589
    4   ->     8     0.00007421    16.45235922
    4   ->    11     0.00007178    23.14837558
    2   ->     7     0.00006952    10.65070096
    1   ->    11     0.00006812    33.31892117
    6   ->     9     0.00002558    17.51397031
    5   ->    12     0.00002529    25.21517826
    6   ->    10     0.00002320    19.67064509
    1   ->    10     0.00001640    32.80503900
    2   ->    11     0.00001263    27.09878256
    2   ->     8     0.00001229    20.40276620
    6   ->    11     0.00000676    20.18452726
    6   ->    12     0.00000478    23.96537015
    5   ->     8     0.00000406    14.73831900
    5   ->    11     0.00000361    21.43433536
    1   ->     7     0.00000352    16.87083956
    5   ->    10     0.00000244    20.92045320
    3   ->    12     0.00000228    28.13349515
    3   ->    11     0.00000089    24.35265225
    2   ->    10     0.00000068    26.58490039
    4   ->     9     0.00000062    20.47781864
    3   ->     9     0.00000048    21.68209531
    1   ->     9     0.00000045    30.64836422
    1   ->     8     0.00000009    26.62290481
    4   ->    10     0.00000007    22.63449341
    3   ->    10     0.00000004    23.83877008
    2   ->     9     0.00000003    24.42822562

  Energy       5     1.0685331533E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999894    10.65070096
    6   ->     8     0.00136869    13.48851090
    5   ->     8     0.00037619    14.73831900
    4   ->     9     0.00024129    20.47781864
    3   ->     8     0.00012405    17.65663589
    2   ->     9     0.00009318    24.42822562
    6   ->    10     0.00006633    19.67064509
    6   ->     9     0.00006009    17.51397031
    5   ->     9     0.00004996    18.76377842
    4   ->     8     0.00003906    16.45235922
    5   ->     7     0.00003667     4.98625376
    3   ->     7     0.00003045     7.90457065
    4   ->    12     0.00002310    26.92921848
    2   ->     8     0.00002242    20.40276620
    6   ->     7     0.00001686     3.73644565
    2   ->    12     0.00001567    30.87962546
    3   ->    10     0.00001386    23.83877008
    1   ->    12     0.00001119    37.09976406
    5   ->    10     0.00000975    20.92045320
    2   ->    10     0.00000973    26.58490039
    1   ->    10     0.00000932    32.80503900
    4   ->     7     0.00000866     6.70029398
    1   ->     9     0.00000770    30.64836422
    1   ->    11     0.00000755    33.31892117
    3   ->    11     0.00000616    24.35265225
    1   ->     7     0.00000353    16.87083956
    3   ->    12     0.00000320    28.13349515
    5   ->    12     0.00000228    25.21517826
    2   ->    11     0.00000180    27.09878256
    4   ->    10     0.00000093    22.63449341
    6   ->    11     0.00000053    20.18452726
    1   ->     8     0.00000022    26.62290481
    6   ->    12     0.00000020    23.96537015
    5   ->    11     0.00000013    21.43433536
    3   ->     9     0.00000011    21.68209531
    4   ->    11     0.00000002    23.14837558

  Energy       6     1.4042568700E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.98848658    13.48851090
    5   ->     8     0.15110551    14.73831900
    4   ->     9     0.00702853    20.47781864
    2   ->     9     0.00259016    24.42822562
    3   ->     8     0.00117864    17.65663589
    4   ->    12     0.00114729    26.92921848
    6   ->    10     0.00075000    19.67064509
    4   ->    11     0.00073044    23.14837558
    4   ->     8     0.00069744    16.45235922
    2   ->     7     0.00052465    10.65070096
    5   ->     7     0.00049485     4.98625376
    1   ->    12     0.00046770    37.09976406
    4   ->     7     0.00038450     6.70029398
    1   ->     9     0.00016879    30.64836422
    5   ->    10     0.00016211    20.92045320
    2   ->    12     0.00013513    30.87962546
    2   ->    10     0.00011938    26.58490039
    5   ->     9     0.00009619    18.76377842
    5   ->    11     0.00007621    21.43433536
    1   ->     7     0.00005874    16.87083956
    2   ->     8     0.00004664    20.40276620
    6   ->     7     0.00003939     3.73644565
    6   ->    11     0.00003927    20.18452726
    6   ->    12     0.00003403    23.96537015
    3   ->     9     0.00003381    21.68209531
    1   ->    11     0.00003307    33.31892117
    5   ->    12     0.00003247    25.21517826
    4   ->    10     0.00002961    22.63449341
    6   ->     9     0.00002353    17.51397031
    3   ->     7     0.00002274     7.90457065
    1   ->    10     0.00001545    32.80503900
    3   ->    10     0.00001468    23.83877008
    2   ->    11     0.00001127    27.09878256
