# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15702441
    2      -0.14670949
    3       0.20241209
    4       0.29810532
    5       0.26777150
    6       0.22139617
