
  Energy       1     3.1675138756E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99833014     2.81872745
    5   ->     7     0.05769867     5.18498663
    3   ->     7     0.00230238     7.41755495
    4   ->    12     0.00088737    28.37143836
    1   ->    12     0.00080226    38.57518555
    4   ->     8     0.00056038    17.05489125
    5   ->     9     0.00055293    19.26561551
    6   ->     9     0.00030046    16.89935632
    6   ->     8     0.00027618    13.49751266
    2   ->    12     0.00026352    32.33474928
    5   ->     8     0.00023214    15.86377184
    4   ->     9     0.00021161    20.45673491
    2   ->     7     0.00016616    10.33941695
    2   ->     8     0.00012682    21.01820217
    2   ->    11     0.00012284    27.55221630
    3   ->    10     0.00010893    22.99194975
    4   ->    11     0.00010724    23.58890538
    3   ->     9     0.00009016    21.49818382
    5   ->    11     0.00006388    22.39778597
    5   ->    10     0.00005046    20.75938143
    6   ->    10     0.00004672    18.39312225
    2   ->     9     0.00004278    24.42004583
    1   ->    11     0.00002342    33.79265257
    3   ->    12     0.00002026    29.41288727
    1   ->     7     0.00001611    16.57985322
    2   ->    10     0.00001429    25.91381176
    5   ->    12     0.00001054    27.18031896
    1   ->     8     0.00000922    27.25863844
    3   ->    11     0.00000176    24.63035429
    6   ->    11     0.00000145    20.03152679
    1   ->    10     0.00000131    32.15424803
    4   ->    10     0.00000094    21.95050084
    1   ->     9     0.00000049    30.66048210
    4   ->     7     0.00000020     6.37610604
    6   ->    12     0.00000009    24.81405977
    3   ->     8     0.00000002    18.09634016

  Energy       2     6.1239626039E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.94946800     5.18498663
    4   ->     7     0.30593281     6.37610604
    3   ->     7     0.06812528     7.41755495
    6   ->     7     0.01481882     2.81872745
    4   ->    12     0.00510192    28.37143836
    6   ->     8     0.00370759    13.49751266
    1   ->    12     0.00358657    38.57518555
    2   ->    12     0.00119653    32.33474928
    4   ->    11     0.00063526    23.58890538
    3   ->    10     0.00052419    22.99194975
    2   ->    11     0.00021965    27.55221630
    5   ->     8     0.00021224    15.86377184
    1   ->    11     0.00019291    33.79265257
    6   ->    11     0.00015748    20.03152679
    6   ->    10     0.00013047    18.39312225
    6   ->     9     0.00011218    16.89935632
    1   ->     9     0.00008688    30.66048210
    5   ->     9     0.00008660    19.26561551
    2   ->     8     0.00008464    21.01820217
    3   ->     8     0.00008149    18.09634016
    3   ->    12     0.00007367    29.41288727
    2   ->     9     0.00006826    24.42004583
    3   ->     9     0.00005534    21.49818382
    4   ->     8     0.00003962    17.05489125
    2   ->    10     0.00003083    25.91381176
    6   ->    12     0.00002051    24.81405977
    1   ->     7     0.00001875    16.57985322
    5   ->    11     0.00001741    22.39778597
    5   ->    12     0.00001477    27.18031896
    1   ->     8     0.00001258    27.25863844
    4   ->    10     0.00001095    21.95050084
    2   ->     7     0.00000854    10.33941695
    3   ->    11     0.00000577    24.63035429
    5   ->    10     0.00000541    20.75938143
    1   ->    10     0.00000033    32.15424803
    4   ->     9     0.00000025    20.45673491

  Energy       3     6.5303724504E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.98519910     6.37610604
    5   ->     7     0.16826585     5.18498663
    3   ->     7     0.03234184     7.41755495
    6   ->     8     0.00334351    13.49751266
    6   ->     7     0.00253424     2.81872745
    4   ->    12     0.00168314    28.37143836
    1   ->    12     0.00124249    38.57518555
    6   ->     9     0.00065771    16.89935632
    4   ->    11     0.00062059    23.58890538
    2   ->     9     0.00047046    24.42004583
    2   ->    12     0.00028165    32.33474928
    4   ->     9     0.00024728    20.45673491
    3   ->    10     0.00019928    22.99194975
    5   ->     9     0.00017197    19.26561551
    2   ->     7     0.00014404    10.33941695
    4   ->     8     0.00014239    17.05489125
    2   ->     8     0.00014118    21.01820217
    3   ->    11     0.00012857    24.63035429
    2   ->    11     0.00011865    27.55221630
    5   ->     8     0.00007804    15.86377184
    4   ->    10     0.00007257    21.95050084
    6   ->    10     0.00007182    18.39312225
    3   ->     9     0.00005718    21.49818382
    3   ->    12     0.00005454    29.41288727
    6   ->    11     0.00005356    20.03152679
    1   ->     9     0.00004301    30.66048210
    1   ->     8     0.00004225    27.25863844
    2   ->    10     0.00003642    25.91381176
    6   ->    12     0.00002654    24.81405977
    5   ->    10     0.00001313    20.75938143
    1   ->     7     0.00000487    16.57985322
    1   ->    10     0.00000404    32.15424803
    5   ->    11     0.00000332    22.39778597
    1   ->    11     0.00000286    33.79265257
    3   ->     8     0.00000159    18.09634016
    5   ->    12     0.00000007    27.18031896

  Energy       4     7.6280184232E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99923520     7.41755495
    5   ->     7     0.03884230     5.18498663
    4   ->     7     0.00235706     6.37610604
    6   ->     8     0.00220993    13.49751266
    4   ->    12     0.00207861    28.37143836
    6   ->     7     0.00188963     2.81872745
    1   ->    12     0.00122093    38.57518555
    2   ->    12     0.00055456    32.33474928
    1   ->    11     0.00021603    33.79265257
    3   ->     8     0.00021338    18.09634016
    5   ->     9     0.00013566    19.26561551
    6   ->    10     0.00011696    18.39312225
    5   ->     8     0.00009727    15.86377184
    4   ->    11     0.00008862    23.58890538
    4   ->     8     0.00007165    17.05489125
    6   ->    11     0.00005212    20.03152679
    1   ->     9     0.00003032    30.66048210
    2   ->     7     0.00002851    10.33941695
    3   ->    12     0.00002069    29.41288727
    4   ->    10     0.00001574    21.95050084
    3   ->    10     0.00001486    22.99194975
    1   ->     7     0.00001414    16.57985322
    5   ->    12     0.00001048    27.18031896
    2   ->     9     0.00000887    24.42004583
    1   ->    10     0.00000851    32.15424803
    3   ->     9     0.00000792    21.49818382
    2   ->    11     0.00000606    27.55221630
    6   ->    12     0.00000602    24.81405977
    1   ->     8     0.00000559    27.25863844
    3   ->    11     0.00000390    24.63035429
    6   ->     9     0.00000291    16.89935632
    5   ->    11     0.00000250    22.39778597
    2   ->     8     0.00000241    21.01820217
    5   ->    10     0.00000159    20.75938143
    4   ->     9     0.00000112    20.45673491
    2   ->    10     0.00000031    25.91381176

  Energy       5     1.0387279328E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999971    10.33941695
    6   ->     8     0.00047786    13.49751266
    5   ->     8     0.00036327    15.86377184
    4   ->     9     0.00031286    20.45673491
    6   ->     9     0.00023950    16.89935632
    5   ->     9     0.00016844    19.26561551
    2   ->     8     0.00009923    21.01820217
    3   ->    11     0.00007235    24.63035429
    4   ->     8     0.00006454    17.05489125
    2   ->    10     0.00005229    25.91381176
    2   ->     9     0.00003882    24.42004583
    3   ->     8     0.00003742    18.09634016
    6   ->    11     0.00003739    20.03152679
    4   ->     7     0.00003336     6.37610604
    1   ->     9     0.00002789    30.66048210
    5   ->    11     0.00002454    22.39778597
    3   ->    10     0.00002273    22.99194975
    2   ->    11     0.00002159    27.55221630
    3   ->     7     0.00001839     7.41755495
    6   ->     7     0.00001113     2.81872745
    6   ->    10     0.00000951    18.39312225
    1   ->    12     0.00000841    38.57518555
    3   ->    12     0.00000787    29.41288727
    1   ->    10     0.00000632    32.15424803
    2   ->    12     0.00000351    32.33474928
    4   ->    10     0.00000258    21.95050084
    5   ->    10     0.00000199    20.75938143
    3   ->     9     0.00000138    21.49818382
    1   ->     8     0.00000134    27.25863844
    4   ->    12     0.00000105    28.37143836
    5   ->    12     0.00000057    27.18031896
    5   ->     7     0.00000048     5.18498663
    1   ->     7     0.00000020    16.57985322
    4   ->    11     0.00000003    23.58890538
    1   ->    11     0.00000000    33.79265257
    6   ->    12     0.00000000    24.81405977

  Energy       6     1.4045768589E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99965624    13.49751266
    5   ->     8     0.02562267    15.86377184
    4   ->     9     0.00291565    20.45673491
    4   ->     8     0.00273891    17.05489125
    4   ->    12     0.00192612    28.37143836
    4   ->    10     0.00165524    21.95050084
    2   ->     9     0.00162036    24.42004583
    6   ->    10     0.00141130    18.39312225
    4   ->    11     0.00096874    23.58890538
    5   ->     7     0.00092194     5.18498663
    1   ->    12     0.00089032    38.57518555
    2   ->    10     0.00058983    25.91381176
    3   ->     8     0.00056265    18.09634016
    5   ->    10     0.00043880    20.75938143
    2   ->     8     0.00031985    21.01820217
    2   ->    12     0.00030203    32.33474928
    3   ->     7     0.00024105     7.41755495
    2   ->     7     0.00020774    10.33941695
    1   ->     9     0.00015295    30.66048210
    4   ->     7     0.00014624     6.37610604
    3   ->     9     0.00010671    21.49818382
    1   ->    10     0.00007121    32.15424803
    6   ->     7     0.00005870     2.81872745
    5   ->    11     0.00004133    22.39778597
    1   ->     7     0.00003741    16.57985322
    1   ->    11     0.00003233    33.79265257
    3   ->    12     0.00003140    29.41288727
    6   ->    12     0.00002391    24.81405977
    3   ->    10     0.00002299    22.99194975
    2   ->    11     0.00001322    27.55221630
    6   ->     9     0.00000743    16.89935632
    6   ->    11     0.00000486    20.03152679
    5   ->     9     0.00000326    19.26561551
