# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06513708
    2      -0.13607541
    3       0.30689637
    4       0.29122163
    5       0.29289720
    6       0.31019728
