# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07626659
    2      -0.13189924
    3       0.30929331
    4       0.29439615
    5       0.29373642
    6       0.31073995
