# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.17102907
    2      -0.18927642
    3       0.21340009
    4       0.29583747
    5       0.29230790
    6       0.21670189
