# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06389528
    2      -0.13438614
    3       0.30281190
    4       0.29404403
    5       0.29297832
    6       0.30844717
