# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16723470
    2      -0.12983300
    3       0.20709893
    4       0.28233054
    5       0.26366593
    6       0.20950290
