# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07663752
    2      -0.12701061
    3       0.31375227
    4       0.29545200
    5       0.28870359
    6       0.30574027
