
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      4.291       0.0100466        6   ->     7  
       2      5.700       0.1931051        5   ->     7  
       3      7.270       0.0045617        4   ->     7  
       4      8.394       0.0072891        3   ->     7  
       5     11.089       0.0052506        2   ->     7  
       6     13.285       0.3040863        6   ->     8  
       7     14.694       0.0130169        5   ->     8  
       8     16.264       0.2621488        4   ->     8  
       9     17.166       0.4005106        6   ->     9  
      10     17.388       0.0312723        3   ->     8  
      11     17.552       0.0014022        1   ->     7  
      12     18.575       0.0458615        5   ->     9  
      13     19.397       0.0349282        6   ->    10  
      14     20.083       0.0437761        2   ->     8  
      15     20.145       0.2838562        4   ->     9  
      16     20.450       0.0385588        6   ->    11  
      17     20.806       0.0053294        5   ->    10  
      18     21.269       0.0169874        3   ->     9  
      19     21.859       0.0045922        5   ->    11  
      20     22.376       0.0106201        4   ->    10  
      21     23.429       0.0147645        4   ->    11  
      22     23.500       0.0946882        3   ->    10  
      23     23.964       0.1062844        2   ->     9  
      24     24.553       0.4667467        3   ->    11  
      25     26.195       0.3454914        2   ->    10  
      26     26.546       0.1502309        1   ->     8  
      27     27.248       0.0517474        2   ->    11  
      28     28.065       0.0068976        6   ->    12  
      29     29.474       0.0013441        5   ->    12  
      30     30.426       0.0361810        1   ->     9  
      31     31.044       0.6622322        4   ->    12  
      32     32.169       0.0819641        3   ->    12  
      33     32.657       0.1943332        1   ->    10  
      34     33.710       0.3816664        1   ->    11  
      35     34.863       0.3752624        2   ->    12  
      36     41.326       0.9549440        1   ->    12  

