
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.854       0.0237319        6   ->     7  
       2      5.631       0.1008216        5   ->     7  
       3      6.731       0.0084001        4   ->     7  
       4      7.401       0.0498528        3   ->     7  
       5     10.551       0.0049184        2   ->     7  
       6     14.902       0.2379901        6   ->     8  
       7     16.136       0.2137542        6   ->     9  
       8     16.651       0.0110590        1   ->     7  
       9     17.679       0.0462403        5   ->     8  
      10     18.020       0.0195525        6   ->    10  
      11     18.778       0.2545433        4   ->     8  
      12     18.913       0.3615293        5   ->     9  
      13     19.403       0.0315009        6   ->    11  
      14     19.449       0.0559492        3   ->     8  
      15     20.013       0.2362360        4   ->     9  
      16     20.684       0.0260375        3   ->     9  
      17     20.797       0.0021638        5   ->    10  
      18     21.897       0.0664715        4   ->    10  
      19     22.180       0.0208037        5   ->    11  
      20     22.567       0.0715706        3   ->    10  
      21     22.599       0.1200338        2   ->     8  
      22     23.280       0.0139027        4   ->    11  
      23     23.834       0.0781308        2   ->     9  
      24     23.951       0.4308305        3   ->    11  
      25     24.569       0.0032604        6   ->    12  
      26     25.717       0.3350536        2   ->    10  
      27     27.101       0.0586928        2   ->    11  
      28     27.346       0.0185896        5   ->    12  
      29     28.446       0.6466470        4   ->    12  
      30     28.699       0.1717305        1   ->     8  
      31     29.117       0.0726835        3   ->    12  
      32     29.934       0.0069384        1   ->     9  
      33     31.818       0.1707657        1   ->    10  
      34     32.267       0.3056563        2   ->    12  
      35     33.201       0.3640681        1   ->    11  
      36     38.367       0.8698506        1   ->    12  

