# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07158893
    2      -0.09875872
    3       0.29234234
    4       0.29656912
    5       0.28577427
    6       0.29566192
