# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03621696
    2      -0.09333614
    3       0.25444717
    4       0.27580394
    5       0.30268435
    6       0.22418373
