# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14458662
    2      -0.17518614
    3       0.22037328
    4       0.30338224
    5       0.28382218
    6       0.22302182
