# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24617069
    2      -0.10373502
    3       0.17996230
    4       0.24349121
    5       0.25178457
    6       0.18232624
