# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.17902002
    2      -0.06213366
    3       0.20442096
    4       0.25336638
    5       0.26078811
    6       0.16453819
