
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.173       0.0813451        6   ->     7  
       2      4.068       0.0064454        5   ->     7  
       3      4.490       0.0352525        4   ->     7  
       4      5.435       0.0004047        3   ->     7  
       5      8.187       0.0638193        6   ->     8  
       6      9.799       0.0012097        2   ->     7  
       7     10.082       0.0054213        5   ->     8  
       8     10.504       0.5247550        4   ->     8  
       9     11.449       0.0011752        3   ->     8  
      10     13.901       0.0006758        1   ->     7  
      11     15.813       0.0374322        2   ->     8  
      12     16.074       0.0075296        6   ->     9  
      13     17.045       0.0142658        6   ->    10  
      14     17.969       0.1496937        5   ->     9  
      15     18.391       0.1667671        4   ->     9  
      16     18.527       0.0026942        6   ->    11  
      17     18.940       0.3889762        5   ->    10  
      18     19.336       0.1580796        3   ->     9  
      19     19.362       0.0379746        4   ->    10  
      20     19.915       0.2570725        1   ->     8  
      21     20.307       0.0939330        3   ->    10  
      22     20.422       0.1967366        5   ->    11  
      23     20.844       0.0417886        4   ->    11  
      24     21.789       0.1118690        3   ->    11  
      25     21.810       0.0071722        6   ->    12  
      26     23.700       0.0582546        2   ->     9  
      27     23.705       0.1591436        5   ->    12  
      28     24.127       0.0857737        4   ->    12  
      29     24.670       0.1809696        2   ->    10  
      30     25.072       0.3675828        3   ->    12  
      31     26.152       0.4739994        2   ->    11  
      32     27.803       0.2955628        1   ->     9  
      33     28.773       0.1099860        1   ->    10  
      34     29.436       0.0706944        2   ->    12  
      35     30.255       0.0038743        1   ->    11  
      36     33.539       0.2276541        1   ->    12  

