# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.25129303
    2      -0.11789010
    3       0.17743012
    4       0.25023100
    5       0.25514468
    6       0.18379127
