# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03142569
    2      -0.06477647
    3       0.26266970
    4       0.28531606
    5       0.29238848
    6       0.25582793
