# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.05023738
    2      -0.09240965
    3       0.21271225
    4       0.30446467
    5       0.27591933
    6       0.24907602
