# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02596345
    2      -0.10314423
    3       0.26043724
    4       0.29242211
    5       0.29492825
    6       0.28132009
