
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      2.280        0.01496822         6   ->     7        0.999       1.788      S
      4.678        0.01511150         5   ->     7        0.992       4.458      S
      5.408        0.02300062         4   ->     7        0.955       5.201      S
      5.979        0.08303777         3   ->     7        0.981       5.664      S
      9.657        0.00534562         2   ->     7        1.000       9.623      S
     12.778        0.00590728         6   ->     8        1.000      12.717      S
     14.701        0.00482994         1   ->     7        1.000      14.680      S
     15.492        0.02835928         5   ->     8        1.000      15.388      S
