# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.17054411
    2      -0.14916007
    3       0.19047202
    4       0.30037247
    5       0.26523030
    6       0.22254117
