# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.25290436
    2      -0.11421697
    3       0.18094447
    4       0.25491855
    5       0.25121924
    6       0.17423035
