
  Energy       1     2.3975689651E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99802103     1.82069556
    4   ->     7     0.04189718     4.56630812
    5   ->     7     0.04158867     4.11433064
    4   ->     8     0.02022229    12.64655416
    3   ->     7     0.00567305     5.27467126
    6   ->     8     0.00458888     9.90094161
    1   ->     8     0.00242328    22.09115617
    2   ->     8     0.00070848    17.62986424
    5   ->     8     0.00052643    12.19457668
    6   ->     9     0.00024694    15.84593474
    3   ->    10     0.00016439    20.25501304
    3   ->     8     0.00013393    13.35491731
    5   ->    11     0.00013114    19.83544960
    5   ->    10     0.00012716    19.09467242
    1   ->    12     0.00012025    33.77325389
    3   ->    11     0.00011958    20.99579023
    1   ->     9     0.00010554    28.03614930
    2   ->     7     0.00007643     9.54961819
    2   ->     9     0.00007345    23.57485736
    5   ->    12     0.00005601    23.87667440
    1   ->     7     0.00005009    14.01091012
    6   ->    12     0.00004600    21.58303932
    5   ->     9     0.00004118    18.13956981
    2   ->    11     0.00002722    25.27073715
    3   ->    12     0.00002538    25.03701502
    6   ->    11     0.00001597    17.54181453
    4   ->     9     0.00001428    18.59154729
    2   ->    10     0.00001314    24.52995997
    4   ->    11     0.00001270    20.28742708
    3   ->     9     0.00001110    19.29991044
    4   ->    12     0.00000606    24.32865188
    1   ->    10     0.00000316    28.99125190
    2   ->    12     0.00000296    29.31196195
    1   ->    11     0.00000263    29.73202909
    4   ->    10     0.00000079    19.54664990
    6   ->    10     0.00000006    16.80103734

  Energy       2     4.2614494341E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.98345762     4.11433064
    4   ->     7     0.18108633     4.56630812
    6   ->     7     0.00271756     1.82069556
    4   ->     8     0.00244146    12.64655416
    3   ->     7     0.00212647     5.27467126
    6   ->     8     0.00082453     9.90094161
    1   ->     8     0.00035666    22.09115617
    5   ->    10     0.00027091    19.09467242
    4   ->     9     0.00020006    18.59154729
    2   ->     8     0.00012883    17.62986424
    5   ->    11     0.00012264    19.83544960
    2   ->    11     0.00009969    25.27073715
    6   ->    10     0.00009314    16.80103734
    3   ->    11     0.00007992    20.99579023
    2   ->     9     0.00005322    23.57485736
    6   ->     9     0.00004619    15.84593474
    3   ->    10     0.00004449    20.25501304
    3   ->     8     0.00004095    13.35491731
    5   ->     8     0.00003083    12.19457668
    3   ->     9     0.00002758    19.29991044
    4   ->    11     0.00002483    20.28742708
    2   ->    10     0.00002283    24.52995997
    3   ->    12     0.00001736    25.03701502
    6   ->    12     0.00001323    21.58303932
    1   ->     9     0.00000943    28.03614930
    4   ->    12     0.00000830    24.32865188
    2   ->     7     0.00000704     9.54961819
    5   ->     9     0.00000688    18.13956981
    1   ->    12     0.00000618    33.77325389
    6   ->    11     0.00000465    17.54181453
    2   ->    12     0.00000253    29.31196195
    5   ->    12     0.00000163    23.87667440
    1   ->    11     0.00000096    29.73202909
    1   ->     7     0.00000072    14.01091012
    1   ->    10     0.00000007    28.99125190
    4   ->    10     0.00000001    19.54664990

  Energy       3     4.8763056743E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.98531134     4.56630812
    5   ->     7     0.12679452     4.11433064
    3   ->     7     0.11221421     5.27467126
    4   ->     8     0.01884761    12.64655416
    6   ->     7     0.01007831     1.82069556
    6   ->     8     0.00551469     9.90094161
    1   ->     8     0.00212132    22.09115617
    2   ->     8     0.00063029    17.62986424
    5   ->     8     0.00051431    12.19457668
    6   ->     9     0.00037313    15.84593474
    4   ->     9     0.00028012    18.59154729
    3   ->     8     0.00017372    13.35491731
    6   ->    10     0.00011440    16.80103734
    5   ->    10     0.00010692    19.09467242
    3   ->    11     0.00010669    20.99579023
    3   ->     9     0.00008926    19.29991044
    2   ->    10     0.00008745    24.52995997
    5   ->     9     0.00006831    18.13956981
    6   ->    12     0.00005237    21.58303932
    1   ->    12     0.00004799    33.77325389
    4   ->    12     0.00003077    24.32865188
    2   ->     7     0.00002194     9.54961819
    4   ->    10     0.00001684    19.54664990
    1   ->     7     0.00001212    14.01091012
    5   ->    11     0.00000756    19.83544960
    6   ->    11     0.00000721    17.54181453
    2   ->     9     0.00000718    23.57485736
    4   ->    11     0.00000505    20.28742708
    3   ->    12     0.00000468    25.03701502
    3   ->    10     0.00000455    20.25501304
    1   ->    10     0.00000418    28.99125190
    1   ->     9     0.00000387    28.03614930
    2   ->    11     0.00000304    25.27073715
    2   ->    12     0.00000255    29.31196195
    5   ->    12     0.00000164    23.87667440
    1   ->    11     0.00000002    29.73202909

  Energy       4     5.3939394065E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99856763     5.27467126
    4   ->     7     0.05107935     4.56630812
    5   ->     7     0.01326804     4.11433064
    4   ->     8     0.00790173    12.64655416
    6   ->     7     0.00271646     1.82069556
    6   ->     8     0.00257179     9.90094161
    1   ->     8     0.00094515    22.09115617
    5   ->     8     0.00030860    12.19457668
    2   ->     8     0.00020386    17.62986424
    2   ->     7     0.00013744     9.54961819
    3   ->     8     0.00013014    13.35491731
    5   ->    10     0.00012826    19.09467242
    3   ->    12     0.00010064    25.03701502
    2   ->     9     0.00008081    23.57485736
    4   ->    12     0.00006162    24.32865188
    4   ->     9     0.00005835    18.59154729
    6   ->     9     0.00005372    15.84593474
    4   ->    11     0.00004575    20.28742708
    4   ->    10     0.00004014    19.54664990
    3   ->     9     0.00001911    19.29991044
    1   ->    10     0.00001853    28.99125190
    1   ->    11     0.00001597    29.73202909
    6   ->    12     0.00001306    21.58303932
    6   ->    11     0.00001181    17.54181453
    5   ->    12     0.00001086    23.87667440
    2   ->    12     0.00000894    29.31196195
    5   ->    11     0.00000488    19.83544960
    3   ->    10     0.00000318    20.25501304
    6   ->    10     0.00000123    16.80103734
    5   ->     9     0.00000106    18.13956981
    2   ->    11     0.00000041    25.27073715
    3   ->    11     0.00000025    20.99579023
    1   ->    12     0.00000023    33.77325389
    1   ->     9     0.00000018    28.03614930
    2   ->    10     0.00000015    24.52995997
    1   ->     7     0.00000003    14.01091012

  Energy       5     9.5792208666E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999800     9.54961819
    6   ->     8     0.00197774     9.90094161
    3   ->     9     0.00018439    19.29991044
    5   ->    10     0.00011734    19.09467242
    5   ->    11     0.00011239    19.83544960
    5   ->     9     0.00009575    18.13956981
    4   ->    10     0.00009342    19.54664990
    2   ->    10     0.00007593    24.52995997
    4   ->     8     0.00005511    12.64655416
    3   ->     8     0.00004262    13.35491731
    2   ->    11     0.00002998    25.27073715
    4   ->    12     0.00002313    24.32865188
    1   ->    12     0.00002032    33.77325389
    6   ->    10     0.00001948    16.80103734
    3   ->     7     0.00001833     5.27467126
    2   ->     9     0.00001682    23.57485736
    6   ->     9     0.00001624    15.84593474
    1   ->    10     0.00001551    28.99125190
    3   ->    12     0.00001373    25.03701502
    2   ->    12     0.00001354    29.31196195
    1   ->     8     0.00001069    22.09115617
    6   ->    11     0.00000917    17.54181453
    4   ->    11     0.00000672    20.28742708
    6   ->    12     0.00000426    21.58303932
    2   ->     8     0.00000303    17.62986424
    3   ->    11     0.00000287    20.99579023
    6   ->     7     0.00000149     1.82069556
    1   ->     7     0.00000143    14.01091012
    4   ->     9     0.00000121    18.59154729
    5   ->    12     0.00000102    23.87667440
    4   ->     7     0.00000102     4.56630812
    5   ->     7     0.00000085     4.11433064
    3   ->    10     0.00000046    20.25501304
    5   ->     8     0.00000042    12.19457668
    1   ->     9     0.00000031    28.03614930
    1   ->    11     0.00000001    29.73202909

  Energy       6     1.0056722710E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99952078     9.90094161
    4   ->     8     0.03087155    12.64655416
    2   ->     7     0.00172819     9.54961819
    1   ->     8     0.00095372    22.09115617
    5   ->     8     0.00089455    12.19457668
    2   ->     8     0.00037978    17.62986424
    4   ->     7     0.00036370     4.56630812
    5   ->     7     0.00023260     4.11433064
    3   ->     8     0.00022087    13.35491731
    6   ->     7     0.00013936     1.82069556
    3   ->     7     0.00012295     5.27467126
    6   ->     9     0.00012077    15.84593474
    4   ->     9     0.00010931    18.59154729
    3   ->    11     0.00009129    20.99579023
    6   ->    10     0.00003407    16.80103734
    6   ->    12     0.00002844    21.58303932
    1   ->    12     0.00002632    33.77325389
    1   ->     7     0.00002558    14.01091012
    3   ->     9     0.00001633    19.29991044
    5   ->     9     0.00001394    18.13956981
    2   ->    11     0.00001357    25.27073715
    3   ->    10     0.00001028    20.25501304
    3   ->    12     0.00000804    25.03701502
    4   ->    10     0.00000677    19.54664990
    4   ->    12     0.00000652    24.32865188
    5   ->    10     0.00000362    19.09467242
    2   ->     9     0.00000350    23.57485736
    1   ->     9     0.00000221    28.03614930
    2   ->    12     0.00000194    29.31196195
    5   ->    11     0.00000181    19.83544960
    6   ->    11     0.00000148    17.54181453
    5   ->    12     0.00000116    23.87667440
    1   ->    10     0.00000070    28.99125190
