
  Energy       1     3.2522171268E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99822945     2.93312116
    5   ->     7     0.05944552     5.09760345
    3   ->     7     0.00149541     7.45231031
    4   ->    12     0.00072176    28.11629867
    1   ->    12     0.00066792    38.40513618
    4   ->     8     0.00056135    16.78797399
    4   ->     9     0.00039446    20.28996344
    5   ->     9     0.00038707    19.10986728
    6   ->     9     0.00031643    16.94538499
    2   ->    12     0.00023018    32.13826959
    6   ->     8     0.00022023    13.44339554
    2   ->     8     0.00019084    20.80994491
    2   ->     7     0.00017828    10.29967053
    5   ->    10     0.00017418    20.89360944
    5   ->     8     0.00014613    15.60787783
    2   ->    11     0.00013194    27.04551577
    6   ->    10     0.00009672    18.72912715
    3   ->     9     0.00007971    21.46457414
    5   ->    11     0.00006551    21.84344869
    3   ->    10     0.00005691    23.24831630
    3   ->    11     0.00002438    24.19815555
    5   ->    12     0.00002309    26.93620251
    4   ->    11     0.00002042    23.02354485
    3   ->    12     0.00002017    29.29090937
    1   ->     8     0.00001420    27.07681150
    1   ->     7     0.00001311    16.56653712
    2   ->     9     0.00000943    24.31193436
    1   ->    11     0.00000771    33.31238236
    6   ->    11     0.00000760    19.67896640
    4   ->     7     0.00000602     6.27769961
    2   ->    10     0.00000411    26.09567652
    1   ->     9     0.00000380    30.57880095
    4   ->    10     0.00000170    22.07370560
    6   ->    12     0.00000160    24.77172022
    3   ->     8     0.00000042    17.96258468
    1   ->    10     0.00000033    32.36254311

  Energy       2     6.0901319557E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.83956138     5.09760345
    4   ->     7     0.54110856     6.27769961
    3   ->     7     0.04541212     7.45231031
    6   ->     7     0.01533833     2.93312116
    4   ->    12     0.00485738    28.11629867
    1   ->    12     0.00333291    38.40513618
    6   ->     8     0.00198516    13.44339554
    2   ->    12     0.00119472    32.13826959
    3   ->    10     0.00033508    23.24831630
    6   ->    10     0.00033413    18.72912715
    5   ->     8     0.00029706    15.60787783
    4   ->    11     0.00026602    23.02354485
    4   ->     9     0.00025679    20.28996344
    3   ->     8     0.00020898    17.96258468
    1   ->     9     0.00018684    30.57880095
    2   ->    11     0.00017089    27.04551577
    5   ->     9     0.00014285    19.10986728
    1   ->    11     0.00009872    33.31238236
    2   ->     9     0.00009135    24.31193436
    3   ->    11     0.00008913    24.19815555
    2   ->     7     0.00007615    10.29967053
    3   ->    12     0.00006980    29.29090937
    5   ->    11     0.00006902    21.84344869
    4   ->     8     0.00004520    16.78797399
    5   ->    12     0.00004042    26.93620251
    3   ->     9     0.00003452    21.46457414
    2   ->     8     0.00002934    20.80994491
    4   ->    10     0.00002813    22.07370560
    1   ->     7     0.00002408    16.56653712
    6   ->    12     0.00001432    24.77172022
    5   ->    10     0.00001026    20.89360944
    6   ->    11     0.00000986    19.67896640
    6   ->     9     0.00000443    16.94538499
    1   ->    10     0.00000420    32.36254311
    1   ->     8     0.00000271    27.07681150
    2   ->    10     0.00000171    26.09567652

  Energy       3     6.4985580610E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.94199872     6.27769961
    5   ->     7     0.33196069     5.09760345
    3   ->     7     0.04852765     7.45231031
    6   ->     7     0.00613778     2.93312116
    6   ->     8     0.00491676    13.44339554
    4   ->    12     0.00379981    28.11629867
    1   ->    12     0.00254068    38.40513618
    2   ->     9     0.00089887    24.31193436
    6   ->     9     0.00065717    16.94538499
    2   ->    12     0.00064051    32.13826959
    4   ->    11     0.00061406    23.02354485
    3   ->    10     0.00054447    23.24831630
    4   ->    10     0.00048706    22.07370560
    6   ->    10     0.00033494    18.72912715
    3   ->     9     0.00018897    21.46457414
    4   ->     8     0.00016333    16.78797399
    1   ->     9     0.00014001    30.57880095
    2   ->     8     0.00013842    20.80994491
    2   ->     7     0.00013345    10.29967053
    2   ->    11     0.00012180    27.04551577
    5   ->     9     0.00012155    19.10986728
    3   ->    12     0.00009726    29.29090937
    6   ->    12     0.00004725    24.77172022
    1   ->     8     0.00004440    27.07681150
    6   ->    11     0.00004368    19.67896640
    5   ->     8     0.00004065    15.60787783
    1   ->    10     0.00002617    32.36254311
    5   ->    11     0.00001704    21.84344869
    2   ->    10     0.00001698    26.09567652
    1   ->    11     0.00000997    33.31238236
    4   ->     9     0.00000864    20.28996344
    3   ->     8     0.00000433    17.96258468
    5   ->    12     0.00000373    26.93620251
    1   ->     7     0.00000240    16.56653712
    3   ->    11     0.00000154    24.19815555
    5   ->    10     0.00000071    20.89360944

  Energy       4     7.6176910320E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99946499     7.45231031
    5   ->     7     0.03246176     5.09760345
    4   ->     7     0.00250847     6.27769961
    4   ->    12     0.00176019    28.11629867
    6   ->     8     0.00163865    13.44339554
    6   ->     7     0.00160939     2.93312116
    1   ->    12     0.00100835    38.40513618
    2   ->    12     0.00045206    32.13826959
    3   ->     8     0.00016805    17.96258468
    6   ->    10     0.00011773    18.72912715
    1   ->     9     0.00010814    30.57880095
    5   ->     9     0.00010625    19.10986728
    1   ->    11     0.00010372    33.31238236
    4   ->     8     0.00007569    16.78797399
    5   ->     8     0.00003460    15.60787783
    4   ->    11     0.00003402    23.02354485
    4   ->     9     0.00002803    20.28996344
    3   ->    11     0.00002015    24.19815555
    5   ->    12     0.00001926    26.93620251
    3   ->    12     0.00001720    29.29090937
    2   ->     9     0.00001717    24.31193436
    2   ->     7     0.00001490    10.29967053
    5   ->    11     0.00001454    21.84344869
    1   ->     7     0.00001379    16.56653712
    6   ->     9     0.00001299    16.94538499
    4   ->    10     0.00001054    22.07370560
    3   ->    10     0.00000691    23.24831630
    3   ->     9     0.00000599    21.46457414
    2   ->    11     0.00000526    27.04551577
    2   ->    10     0.00000393    26.09567652
    5   ->    10     0.00000381    20.89360944
    6   ->    12     0.00000318    24.77172022
    1   ->    10     0.00000315    32.36254311
    2   ->     8     0.00000062    20.80994491
    6   ->    11     0.00000026    19.67896640
    1   ->     8     0.00000000    27.07681150

  Energy       5     1.0346874127E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999956    10.29967053
    6   ->     8     0.00074374    13.44339554
    5   ->     8     0.00040057    15.60787783
    4   ->     9     0.00032034    20.28996344
    6   ->     9     0.00015261    16.94538499
    5   ->     9     0.00010819    19.10986728
    2   ->    10     0.00008220    26.09567652
    2   ->     8     0.00007641    20.80994491
    6   ->    11     0.00006809    19.67896640
    4   ->     8     0.00006407    16.78797399
    3   ->    11     0.00005735    24.19815555
    4   ->     7     0.00004024     6.27769961
    2   ->     9     0.00003674    24.31193436
    5   ->    11     0.00002634    21.84344869
    5   ->    10     0.00002589    20.89360944
    3   ->     8     0.00002419    17.96258468
    4   ->    10     0.00002139    22.07370560
    1   ->     9     0.00002050    30.57880095
    3   ->     9     0.00001520    21.46457414
    6   ->     7     0.00001393     2.93312116
    1   ->    12     0.00001023    38.40513618
    3   ->     7     0.00000948     7.45231031
    2   ->    12     0.00000806    32.13826959
    4   ->    11     0.00000748    23.02354485
    3   ->    12     0.00000622    29.29090937
    1   ->    11     0.00000532    33.31238236
    6   ->    10     0.00000446    18.72912715
    3   ->    10     0.00000372    23.24831630
    2   ->    11     0.00000282    27.04551577
    1   ->     7     0.00000164    16.56653712
    5   ->    12     0.00000155    26.93620251
    1   ->    10     0.00000142    32.36254311
    4   ->    12     0.00000077    28.11629867
    1   ->     8     0.00000065    27.07681150
    5   ->     7     0.00000017     5.09760345
    6   ->    12     0.00000014    24.77172022

  Energy       6     1.4024036450E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99924729    13.44339554
    5   ->     8     0.03829315    15.60787783
    4   ->     8     0.00395474    16.78797399
    4   ->    10     0.00259862    22.07370560
    4   ->    12     0.00194845    28.11629867
    4   ->     9     0.00182388    20.28996344
    6   ->    10     0.00155084    18.72912715
    2   ->     9     0.00146709    24.31193436
    3   ->     8     0.00116878    17.96258468
    2   ->    10     0.00101501    26.09567652
    5   ->     7     0.00077497     5.09760345
    1   ->    12     0.00067862    38.40513618
    2   ->     8     0.00056427    20.80994491
    5   ->    10     0.00047568    20.89360944
    4   ->    11     0.00032853    23.02354485
    2   ->     7     0.00032535    10.29967053
    1   ->     9     0.00024555    30.57880095
    3   ->     7     0.00017831     7.45231031
    2   ->    12     0.00017638    32.13826959
    4   ->     7     0.00017368     6.27769961
    3   ->     9     0.00011887    21.46457414
    6   ->    11     0.00008884    19.67896640
    3   ->    10     0.00006639    23.24831630
    1   ->    10     0.00006079    32.36254311
    6   ->     7     0.00005249     2.93312116
    1   ->     7     0.00004994    16.56653712
    3   ->    12     0.00003218    29.29090937
    1   ->    11     0.00002173    33.31238236
    1   ->     8     0.00001838    27.07681150
    6   ->     9     0.00001612    16.94538499
    3   ->    11     0.00001396    24.19815555
    5   ->    12     0.00000780    26.93620251
    6   ->    12     0.00000233    24.77172022
