# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03134361
    2      -0.09119833
    3       0.25373005
    4       0.28201592
    5       0.29944916
    6       0.22465959
