# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.20660161
    2      -0.13744572
    3       0.18918275
    4       0.27948550
    5       0.25856966
    6       0.20360620
