# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.06342067
    2      -0.10712803
    3       0.24811514
    4       0.27539749
    5       0.30363951
    6       0.21655523
