# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06544860
    2      -0.11685064
    3       0.30025348
    4       0.29118415
    5       0.29603982
    6       0.29482179
