# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.06444598
    2      -0.12603115
    3       0.29244618
    4       0.26809572
    5       0.28169355
    6       0.21934972
