# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.25691621
    2      -0.10925940
    3       0.18000234
    4       0.25074679
    5       0.24685962
    6       0.17473444
