
  Energy       1     3.3352188501E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99771640     2.94066950
    5   ->     7     0.06744874     5.25445380
    3   ->     7     0.00295772     7.58139970
    4   ->    12     0.00111652    28.11721480
    1   ->    12     0.00096275    38.22553192
    4   ->     7     0.00069633     6.55302048
    5   ->     9     0.00064276    19.04693042
    4   ->     8     0.00060208    17.61500595
    6   ->     8     0.00036463    14.00265497
    2   ->    12     0.00030159    32.01295119
    6   ->     9     0.00028014    16.73314612
    4   ->    11     0.00019937    23.16047670
    5   ->     8     0.00017525    16.31643927
    3   ->    10     0.00015745    23.67207944
    2   ->     7     0.00015086    10.44875687
    2   ->    11     0.00012506    27.05621309
    2   ->     8     0.00011677    21.51074234
    4   ->     9     0.00008724    20.34549710
    5   ->    12     0.00006747    26.81864812
    2   ->     9     0.00004926    24.24123349
    1   ->    11     0.00004290    33.26879382
    3   ->     9     0.00004271    21.37387633
    1   ->     7     0.00002779    16.66133760
    4   ->    10     0.00002431    22.64370021
    5   ->    10     0.00002071    21.34513353
    3   ->    12     0.00001454    29.14559403
    6   ->    12     0.00001339    24.50486382
    5   ->    11     0.00001082    21.86191002
    2   ->    10     0.00000928    26.53943660
    1   ->    10     0.00000819    32.75201734
    1   ->     8     0.00000805    27.72332307
    3   ->    11     0.00000526    24.18885593
    3   ->     8     0.00000332    18.64338517
    1   ->     9     0.00000213    30.45381423
    6   ->    11     0.00000195    19.54812572
    6   ->    10     0.00000080    19.03134923

  Energy       2     6.0385233310E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.97543977     5.25445380
    4   ->     7     0.21521009     6.55302048
    3   ->     7     0.04302172     7.58139970
    6   ->     7     0.01769868     2.94066950
    4   ->    12     0.00407191    28.11721480
    6   ->     8     0.00321746    14.00265497
    1   ->    12     0.00300181    38.22553192
    2   ->    12     0.00094466    32.01295119
    4   ->    11     0.00067782    23.16047670
    3   ->    10     0.00044290    23.67207944
    2   ->    11     0.00028301    27.05621309
    6   ->     9     0.00022943    16.73314612
    1   ->    11     0.00019498    33.26879382
    5   ->    12     0.00018539    26.81864812
    5   ->     8     0.00011547    16.31643927
    4   ->     9     0.00010780    20.34549710
    6   ->    10     0.00009859    19.03134923
    6   ->    12     0.00007217    24.50486382
    3   ->     8     0.00006145    18.64338517
    5   ->     9     0.00005661    19.04693042
    2   ->     8     0.00005503    21.51074234
    3   ->    12     0.00005377    29.14559403
    4   ->    10     0.00005021    22.64370021
    4   ->     8     0.00003891    17.61500595
    6   ->    11     0.00003620    19.54812572
    2   ->     7     0.00003044    10.44875687
    1   ->     7     0.00002862    16.66133760
    2   ->     9     0.00002693    24.24123349
    1   ->    10     0.00001915    32.75201734
    1   ->     8     0.00001125    27.72332307
    5   ->    11     0.00000765    21.86191002
    1   ->     9     0.00000513    30.45381423
    3   ->     9     0.00000397    21.37387633
    3   ->    11     0.00000141    24.18885593
    2   ->    10     0.00000013    26.53943660
    5   ->    10     0.00000009    21.34513353

  Energy       3     6.7582118227E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99312338     6.55302048
    5   ->     7     0.10816416     5.25445380
    3   ->     7     0.04452462     7.58139970
    6   ->     8     0.00304285    14.00265497
    6   ->     7     0.00301715     2.94066950
    4   ->    12     0.00160108    28.11721480
    1   ->    12     0.00124852    38.22553192
    6   ->     9     0.00080465    16.73314612
    4   ->     9     0.00053258    20.34549710
    4   ->    11     0.00048591    23.16047670
    2   ->     9     0.00031071    24.24123349
    2   ->    12     0.00030541    32.01295119
    3   ->    10     0.00026899    23.67207944
    2   ->    11     0.00018544    27.05621309
    4   ->     8     0.00016052    17.61500595
    2   ->     8     0.00012752    21.51074234
    5   ->     9     0.00012016    19.04693042
    4   ->    10     0.00007873    22.64370021
    2   ->     7     0.00006724    10.44875687
    3   ->    11     0.00006375    24.18885593
    5   ->     8     0.00005499    16.31643927
    6   ->    12     0.00005402    24.50486382
    5   ->    12     0.00004995    26.81864812
    3   ->    12     0.00004916    29.14559403
    1   ->     8     0.00004441    27.72332307
    6   ->    10     0.00002610    19.03134923
    1   ->    11     0.00002460    33.26879382
    1   ->     9     0.00001131    30.45381423
    5   ->    11     0.00001010    21.86191002
    2   ->    10     0.00000432    26.53943660
    3   ->     9     0.00000363    21.37387633
    6   ->    11     0.00000150    19.54812572
    5   ->    10     0.00000051    21.34513353
    3   ->     8     0.00000029    18.64338517
    1   ->    10     0.00000026    32.75201734
    1   ->     7     0.00000001    16.66133760

  Energy       4     7.8039023168E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99950034     7.58139970
    5   ->     7     0.02939498     5.25445380
    4   ->     7     0.01096653     6.55302048
    6   ->     7     0.00217797     2.94066950
    4   ->    12     0.00201230    28.11721480
    6   ->     8     0.00197841    14.00265497
    1   ->    12     0.00120954    38.22553192
    2   ->    12     0.00053833    32.01295119
    1   ->    11     0.00027521    33.26879382
    2   ->     7     0.00024949    10.44875687
    3   ->     8     0.00022613    18.64338517
    6   ->    10     0.00017383    19.03134923
    4   ->    11     0.00013710    23.16047670
    5   ->     9     0.00010978    19.04693042
    5   ->    12     0.00008967    26.81864812
    5   ->     8     0.00008590    16.31643927
    4   ->     8     0.00005538    17.61500595
    4   ->    10     0.00005367    22.64370021
    3   ->    12     0.00003807    29.14559403
    6   ->    12     0.00003667    24.50486382
    2   ->    10     0.00002770    26.53943660
    3   ->    11     0.00001938    24.18885593
    6   ->     9     0.00001550    16.73314612
    3   ->     9     0.00001297    21.37387633
    2   ->    11     0.00001130    27.05621309
    1   ->     8     0.00001094    27.72332307
    4   ->     9     0.00000897    20.34549710
    5   ->    10     0.00000870    21.34513353
    5   ->    11     0.00000636    21.86191002
    1   ->     7     0.00000567    16.66133760
    6   ->    11     0.00000380    19.54812572
    2   ->     9     0.00000351    24.24123349
    1   ->    10     0.00000230    32.75201734
    3   ->    10     0.00000057    23.67207944
    2   ->     8     0.00000032    21.51074234
    1   ->     9     0.00000000    30.45381423

  Energy       5     1.0495702667E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999981    10.44875687
    6   ->     8     0.00029938    14.00265497
    5   ->     8     0.00029406    16.31643927
    4   ->     9     0.00028622    20.34549710
    6   ->     9     0.00021702    16.73314612
    5   ->     9     0.00016369    19.04693042
    3   ->     7     0.00012019     7.58139970
    3   ->    11     0.00009629    24.18885593
    4   ->     8     0.00009256    17.61500595
    2   ->     8     0.00008849    21.51074234
    2   ->     9     0.00006281    24.24123349
    3   ->     8     0.00005447    18.64338517
    2   ->    10     0.00005115    26.53943660
    3   ->    10     0.00003582    23.67207944
    6   ->    11     0.00002396    19.54812572
    6   ->    10     0.00002343    19.03134923
    1   ->     9     0.00001899    30.45381423
    1   ->    10     0.00001869    32.75201734
    6   ->     7     0.00001470     2.94066950
    4   ->     7     0.00001399     6.55302048
    4   ->    12     0.00001386    28.11721480
    1   ->    11     0.00000995    33.26879382
    3   ->    12     0.00000984    29.14559403
    1   ->    12     0.00000973    38.22553192
    2   ->    12     0.00000926    32.01295119
    5   ->    11     0.00000920    21.86191002
    4   ->    10     0.00000850    22.64370021
    5   ->     7     0.00000574     5.25445380
    5   ->    10     0.00000282    21.34513353
    1   ->     8     0.00000113    27.72332307
    5   ->    12     0.00000109    26.81864812
    6   ->    12     0.00000082    24.50486382
    2   ->    11     0.00000035    27.05621309
    3   ->     9     0.00000029    21.37387633
    4   ->    11     0.00000012    23.16047670
    1   ->     7     0.00000003    16.66133760

  Energy       6     1.4495483334E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99960044    14.00265497
    5   ->     8     0.02747079    16.31643927
    4   ->     9     0.00573373    20.34549710
    4   ->    12     0.00184078    28.11721480
    2   ->     9     0.00183882    24.24123349
    4   ->     8     0.00102677    17.61500595
    1   ->    12     0.00097796    38.22553192
    5   ->     7     0.00069699     5.25445380
    6   ->    10     0.00062056    19.03134923
    4   ->    11     0.00061572    23.16047670
    4   ->    10     0.00059052    22.64370021
    3   ->     8     0.00053790    18.64338517
    5   ->    10     0.00051820    21.34513353
    5   ->     9     0.00036878    19.04693042
    2   ->    12     0.00035099    32.01295119
    2   ->    10     0.00025846    26.53943660
    4   ->     7     0.00021874     6.55302048
    3   ->     7     0.00020568     7.58139970
    3   ->     9     0.00015167    21.37387633
    1   ->     9     0.00012771    30.45381423
    2   ->     7     0.00011877    10.44875687
    2   ->     8     0.00008217    21.51074234
    6   ->     7     0.00006760     2.94066950
    6   ->    12     0.00006609    24.50486382
    1   ->    11     0.00006436    33.26879382
    5   ->    12     0.00005695    26.81864812
    2   ->    11     0.00004363    27.05621309
    3   ->    10     0.00004196    23.67207944
    3   ->    11     0.00002437    24.18885593
    5   ->    11     0.00001823    21.86191002
    3   ->    12     0.00001299    29.14559403
    6   ->    11     0.00001078    19.54812572
    6   ->     9     0.00000776    16.73314612
