# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19648331
    2      -0.14022916
    3       0.19830312
    4       0.28267919
    5       0.25872320
    6       0.20404033
