
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      1.962       0.0145540        6   ->     7  
       2      5.305       0.0754225        5   ->     7  
       3      6.371       0.0075024        4   ->     7  
       4      6.884       0.0772912        3   ->     7  
       5     10.174       0.0082253        2   ->     7  
       6     14.557       0.2386531        6   ->     8  
       7     16.189       0.1613772        6   ->     9  
       8     16.190       0.0118599        1   ->     7  
       9     17.578       0.0321941        6   ->    10  
      10     17.900       0.0796385        5   ->     8  
      11     18.967       0.2671546        4   ->     8  
      12     19.479       0.0167113        3   ->     8  
      13     19.532       0.3040397        5   ->     9  
      14     19.644       0.0221551        6   ->    11  
      15     20.598       0.2553631        4   ->     9  
      16     20.920       0.0568333        5   ->    10  
      17     21.111       0.0107594        3   ->     9  
      18     21.987       0.0579084        4   ->    10  
      19     22.499       0.1104026        3   ->    10  
      20     22.770       0.1574931        2   ->     8  
      21     22.986       0.0099671        5   ->    11  
      22     24.020       0.0132751        6   ->    12  
      23     24.053       0.0170580        4   ->    11  
      24     24.401       0.1167285        2   ->     9  
      25     24.565       0.4587812        3   ->    11  
      26     25.790       0.2634892        2   ->    10  
      27     27.363       0.0046111        5   ->    12  
      28     27.856       0.0789977        2   ->    11  
      29     28.430       0.6444848        4   ->    12  
      30     28.785       0.1127997        1   ->     8  
      31     28.942       0.0513210        3   ->    12  
      32     30.417       0.0417330        1   ->     9  
      33     31.806       0.1842925        1   ->    10  
      34     32.233       0.2994125        2   ->    12  
      35     33.872       0.3105367        1   ->    11  
      36     38.248       0.9496208        1   ->    12  

