# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02610762
    2      -0.07157807
    3       0.27106386
    4       0.28180944
    5       0.29641924
    6       0.24839316
