
  Energy       1     3.1452781600E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99967084     2.85436920
    5   ->     7     0.02543123     5.89910952
    3   ->     7     0.00318991     7.86692466
    1   ->    12     0.00063460    45.86577331
    4   ->     8     0.00046290    18.31566008
    4   ->    12     0.00046241    35.75893170
    5   ->     9     0.00033415    19.67798843
    5   ->     8     0.00028588    17.06272379
    6   ->     8     0.00026296    14.01798347
    4   ->     7     0.00025718     7.15204581
    6   ->     9     0.00021318    16.63324811
    3   ->    10     0.00015455    23.67782518
    2   ->    12     0.00014788    39.31397617
    4   ->    11     0.00009592    23.88471402
    3   ->     9     0.00009317    21.64580356
    2   ->     7     0.00007786    10.70709028
    2   ->     9     0.00007045    24.48596919
    2   ->    11     0.00006076    27.43975849
    2   ->     8     0.00006040    21.87070454
    5   ->    12     0.00004025    34.50599541
    5   ->    10     0.00003399    21.71001005
    4   ->     9     0.00003081    20.93092472
    1   ->     7     0.00002017    17.25888742
    6   ->    10     0.00001960    18.66526972
    6   ->    12     0.00001698    31.46125509
    4   ->    10     0.00001625    22.96294633
    1   ->     9     0.00001542    31.03776633
    1   ->    10     0.00000954    33.06978794
    3   ->    12     0.00000660    36.47381055
    2   ->    10     0.00000358    26.51799080
    3   ->    11     0.00000232    24.59959287
    1   ->    11     0.00000229    33.99155563
    1   ->     8     0.00000180    28.42250168
    5   ->    11     0.00000164    22.63177773
    3   ->     8     0.00000086    19.03053892
    6   ->    11     0.00000021    19.58703741

  Energy       2     6.5279872502E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99242109     5.89910952
    4   ->     7     0.10023063     7.15204581
    3   ->     7     0.07068529     7.86692466
    6   ->     8     0.00536244    14.01798347
    6   ->     7     0.00474405     2.85436920
    1   ->    12     0.00190023    45.86577331
    4   ->    12     0.00149415    35.75893170
    2   ->    12     0.00046267    39.31397617
    3   ->    10     0.00039944    23.67782518
    4   ->     9     0.00039314    20.93092472
    4   ->    11     0.00022664    23.88471402
    4   ->    10     0.00014226    22.96294633
    2   ->    11     0.00013140    27.43975849
    5   ->    12     0.00012407    34.50599541
    3   ->     9     0.00011620    21.64580356
    5   ->     8     0.00010938    17.06272379
    6   ->     9     0.00010186    16.63324811
    5   ->     9     0.00009142    19.67798843
    4   ->     8     0.00008652    18.31566008
    6   ->    12     0.00005624    31.46125509
    2   ->     8     0.00002927    21.87070454
    1   ->    11     0.00002750    33.99155563
    3   ->    12     0.00002308    36.47381055
    2   ->    10     0.00001856    26.51799080
    5   ->    10     0.00001812    21.71001005
    1   ->     7     0.00001654    17.25888742
    2   ->     9     0.00001483    24.48596919
    1   ->    10     0.00001372    33.06978794
    1   ->     8     0.00001199    28.42250168
    5   ->    11     0.00000571    22.63177773
    1   ->     9     0.00000278    31.03776633
    6   ->    10     0.00000236    18.66526972
    3   ->     8     0.00000220    19.03053892
    3   ->    11     0.00000197    24.59959287
    2   ->     7     0.00000109    10.70709028
    6   ->    11     0.00000042    19.58703741

  Energy       3     7.2979543182E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99738539     7.15204581
    3   ->     7     0.05744090     7.86692466
    5   ->     7     0.04377048     5.89910952
    6   ->     8     0.00238928    14.01798347
    6   ->     9     0.00080944    16.63324811
    4   ->     9     0.00040144    20.93092472
    1   ->    12     0.00038941    45.86577331
    6   ->     7     0.00030862     2.85436920
    4   ->    12     0.00028964    35.75893170
    4   ->     8     0.00028699    18.31566008
    2   ->     9     0.00019659    24.48596919
    3   ->    10     0.00014030    23.67782518
    4   ->    11     0.00012185    23.88471402
    2   ->    11     0.00010128    27.43975849
    5   ->     9     0.00010037    19.67798843
    4   ->    10     0.00009366    22.96294633
    3   ->    11     0.00008945    24.59959287
    2   ->    12     0.00007921    39.31397617
    2   ->     8     0.00007357    21.87070454
    1   ->     8     0.00005863    28.42250168
    2   ->     7     0.00004636    10.70709028
    3   ->     8     0.00004322    19.03053892
    3   ->     9     0.00003418    21.64580356
    6   ->    11     0.00003253    19.58703741
    5   ->    12     0.00002261    34.50599541
    6   ->    10     0.00001820    18.66526972
    6   ->    12     0.00001556    31.46125509
    5   ->     8     0.00001333    17.06272379
    3   ->    12     0.00001135    36.47381055
    1   ->     7     0.00000485    17.25888742
    1   ->    10     0.00000172    33.06978794
    5   ->    10     0.00000146    21.71001005
    2   ->    10     0.00000146    26.51799080
    5   ->    11     0.00000104    22.63177773
    1   ->    11     0.00000084    33.99155563
    1   ->     9     0.00000065    31.03776633

  Energy       4     8.2787270677E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99824079     7.86692466
    5   ->     7     0.05370909     5.89910952
    4   ->     7     0.02409525     7.15204581
    6   ->     8     0.00633363    14.01798347
    1   ->    12     0.00180231    45.86577331
    4   ->    12     0.00169618    35.75893170
    6   ->     7     0.00150143     2.85436920
    2   ->     7     0.00086476    10.70709028
    2   ->    12     0.00056996    39.31397617
    5   ->     8     0.00036093    17.06272379
    1   ->    11     0.00030299    33.99155563
    3   ->     8     0.00027072    19.03053892
    5   ->     9     0.00022306    19.67798843
    6   ->    10     0.00021547    18.66526972
    4   ->    10     0.00016721    22.96294633
    4   ->     8     0.00014493    18.31566008
    3   ->    11     0.00014214    24.59959287
    5   ->    12     0.00013191    34.50599541
    4   ->     9     0.00009567    20.93092472
    2   ->    10     0.00008041    26.51799080
    6   ->    12     0.00006118    31.46125509
    1   ->     9     0.00005229    31.03776633
    3   ->    12     0.00005063    36.47381055
    1   ->     8     0.00003163    28.42250168
    4   ->    11     0.00002329    23.88471402
    3   ->     9     0.00002251    21.64580356
    5   ->    10     0.00001161    21.71001005
    1   ->    10     0.00000827    33.06978794
    2   ->    11     0.00000805    27.43975849
    6   ->    11     0.00000707    19.58703741
    2   ->     8     0.00000493    21.87070454
    2   ->     9     0.00000478    24.48596919
    5   ->    11     0.00000198    22.63177773
    1   ->     7     0.00000130    17.25888742
    6   ->     9     0.00000044    16.63324811
    3   ->    10     0.00000002    23.67782518

  Energy       5     1.0767576705E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999972    10.70709028
    3   ->     7     0.00040898     7.86692466
    6   ->     9     0.00036066    16.63324811
    3   ->    11     0.00023755    24.59959287
    4   ->     9     0.00023271    20.93092472
    6   ->     8     0.00021659    14.01798347
    2   ->     8     0.00015152    21.87070454
    5   ->     8     0.00014915    17.06272379
    5   ->     9     0.00014155    19.67798843
    4   ->     8     0.00009566    18.31566008
    2   ->    10     0.00008789    26.51799080
    3   ->    10     0.00008258    23.67782518
    6   ->    11     0.00005003    19.58703741
    1   ->     9     0.00004140    31.03776633
    3   ->     8     0.00003245    19.03053892
    1   ->    10     0.00002986    33.06978794
    5   ->     7     0.00002092     5.89910952
    4   ->    10     0.00001589    22.96294633
    1   ->     7     0.00001568    17.25888742
    1   ->    11     0.00001404    33.99155563
    2   ->    11     0.00001154    27.43975849
    4   ->    12     0.00001130    35.75893170
    3   ->     9     0.00001079    21.64580356
    6   ->     7     0.00000904     2.85436920
    1   ->    12     0.00000852    45.86577331
    5   ->    11     0.00000846    22.63177773
    2   ->    12     0.00000619    39.31397617
    3   ->    12     0.00000572    36.47381055
    1   ->     8     0.00000444    28.42250168
    2   ->     9     0.00000316    24.48596919
    6   ->    10     0.00000272    18.66526972
    6   ->    12     0.00000156    31.46125509
    5   ->    12     0.00000039    34.50599541
    4   ->     7     0.00000038     7.15204581
    5   ->    10     0.00000011    21.71001005
    4   ->    11     0.00000001    23.88471402

  Energy       6     1.4639848675E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99992304    14.01798347
    5   ->     8     0.00849932    17.06272379
    4   ->     9     0.00791657    20.93092472
    6   ->     9     0.00252265    16.63324811
    5   ->     7     0.00153239     5.89910952
    4   ->    10     0.00152742    22.96294633
    1   ->    12     0.00148060    45.86577331
    4   ->    12     0.00128913    35.75893170
    2   ->     9     0.00125517    24.48596919
    3   ->     7     0.00078779     7.86692466
    5   ->    10     0.00070115    21.71001005
    6   ->    10     0.00067172    18.66526972
    2   ->    10     0.00058875    26.51799080
    2   ->    12     0.00046466    39.31397617
    4   ->     7     0.00036109     7.15204581
    4   ->    11     0.00026221    23.88471402
    5   ->     9     0.00021052    19.67798843
    3   ->     8     0.00018486    19.03053892
    3   ->     9     0.00018166    21.64580356
    4   ->     8     0.00017745    18.31566008
    2   ->     7     0.00010683    10.70709028
    2   ->     8     0.00009957    21.87070454
    3   ->    11     0.00009884    24.59959287
    6   ->    12     0.00008301    31.46125509
    5   ->    12     0.00008101    34.50599541
    3   ->    10     0.00008007    23.67782518
    1   ->    11     0.00007379    33.99155563
    1   ->     9     0.00006116    31.03776633
    6   ->     7     0.00005102     2.85436920
    6   ->    11     0.00001940    19.58703741
    1   ->     7     0.00001830    17.25888742
    3   ->    12     0.00001088    36.47381055
    2   ->    11     0.00000646    27.43975849
