# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06972518
    2      -0.13951727
    3       0.30837921
    4       0.28848996
    5       0.29439742
    6       0.31797585
