# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15909180
    2      -0.14763285
    3       0.22304112
    4       0.26806666
    5       0.30047768
    6       0.19695559
