# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.05783032
    2      -0.12596053
    3       0.24042917
    4       0.28538017
    5       0.30304698
    6       0.23927389
