# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.04838434
    2      -0.09027364
    3       0.23055550
    4       0.30149991
    5       0.28304722
    6       0.22678666
