# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03881113
    2      -0.07327708
    3       0.27926583
    4       0.28647627
    5       0.29370077
    6       0.25264534
