# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03470422
    2      -0.06479389
    3       0.25767769
    4       0.27758783
    5       0.29831077
    6       0.26592182
