# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.01959934
    2      -0.10347074
    3       0.26111832
    4       0.29021199
    5       0.29593187
    6       0.23660922
