# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03658790
    2      -0.10026250
    3       0.28892825
    4       0.29361941
    5       0.28954645
    6       0.26475628
