# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04344800
    2      -0.15088439
    3       0.30015862
    4       0.28789645
    5       0.28510651
    6       0.32117081
