# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.00925093
    2      -0.07538268
    3       0.22948335
    4       0.30006079
    5       0.27840338
    6       0.25818423
