
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      2.850        0.02621393         6   ->     7        0.992       2.165      S
      3.873        0.01049949         5   ->     7        0.999       3.773      S
      4.644        0.05716643         4   ->     7        0.998       4.272      S
      5.366        0.00149648         3   ->     7        1.000       5.330      S
      9.521        0.01039824         2   ->     7        0.958       9.499      S
      9.573        0.02735578         6   ->     8        0.942       9.333      S
     10.945        0.00038506         5   ->     8        1.000      10.941      S
     12.504        0.00223970         3   ->     8        1.000      12.498      S
