# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.01630623
    2      -0.09928972
    3       0.25249994
    4       0.29129276
    5       0.29384482
    6       0.27795843
