
  Energy       1     2.9830504471E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99908360     2.60182492
    5   ->     7     0.04234555     5.52749535
    3   ->     7     0.00580693     7.21393502
    4   ->    12     0.00137448    28.56831887
    1   ->    12     0.00118716    38.52312208
    4   ->     7     0.00101128     6.54866236
    6   ->     8     0.00070155    14.71276540
    2   ->    12     0.00023896    32.40536700
    3   ->    10     0.00023010    22.11663362
    4   ->    10     0.00022135    21.45136096
    5   ->     8     0.00020304    17.63843583
    5   ->     9     0.00017134    18.92414659
    2   ->    11     0.00015256    26.89513052
    4   ->    11     0.00014439    23.05808239
    3   ->     9     0.00005360    20.61058626
    4   ->     8     0.00005050    18.65960284
    3   ->    11     0.00004418    23.72335505
    5   ->    12     0.00004340    27.54715185
    3   ->    12     0.00003542    29.23359152
    2   ->     7     0.00003095    10.38571050
    1   ->     9     0.00002584    29.90011682
    2   ->     9     0.00002320    23.78236174
    3   ->     8     0.00002319    19.32487550
    1   ->    10     0.00002019    31.40616418
    2   ->    10     0.00001928    25.28840910
    6   ->    10     0.00001700    17.50452352
    6   ->     9     0.00001696    15.99847616
    5   ->    11     0.00001681    22.03691538
    6   ->    11     0.00001133    19.11124494
    2   ->     8     0.00001124    22.49665097
    1   ->    11     0.00001032    33.01288560
    4   ->     9     0.00000480    19.94531361
    6   ->    12     0.00000240    24.62148142
    1   ->     7     0.00000113    16.50346558
    5   ->    10     0.00000049    20.43019395
    1   ->     8     0.00000000    28.61440605

  Energy       2     6.1132877652E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99527891     5.52749535
    3   ->     7     0.09330872     7.21393502
    4   ->     7     0.02514154     6.54866236
    6   ->     7     0.00732281     2.60182492
    6   ->     8     0.00369145    14.71276540
    4   ->    12     0.00271682    28.56831887
    1   ->    12     0.00224208    38.52312208
    4   ->     9     0.00068555    19.94531361
    6   ->     9     0.00051273    15.99847616
    2   ->    12     0.00050148    32.40536700
    4   ->    10     0.00046167    21.45136096
    4   ->    11     0.00038712    23.05808239
    3   ->    10     0.00037429    22.11663362
    5   ->     9     0.00022113    18.92414659
    2   ->     9     0.00018066    23.78236174
    2   ->    11     0.00013031    26.89513052
    5   ->    12     0.00007745    27.54715185
    3   ->    12     0.00007562    29.23359152
    6   ->    11     0.00006782    19.11124494
    3   ->     8     0.00004188    19.32487550
    3   ->    11     0.00004016    23.72335505
    2   ->     8     0.00003849    22.49665097
    2   ->    10     0.00003810    25.28840910
    3   ->     9     0.00003756    20.61058626
    1   ->    10     0.00003749    31.40616418
    1   ->    11     0.00002775    33.01288560
    6   ->    10     0.00002158    17.50452352
    1   ->     8     0.00001608    28.61440605
    2   ->     7     0.00001110    10.38571050
    4   ->     8     0.00000943    18.65960284
    6   ->    12     0.00000564    24.62148142
    5   ->    10     0.00000428    20.43019395
    1   ->     9     0.00000135    29.90011682
    1   ->     7     0.00000073    16.50346558
    5   ->     8     0.00000019    17.63843583
    5   ->    11     0.00000013    22.03691538

  Energy       3     6.6041921420E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99968397     6.54866236
    3   ->     7     0.02347759     7.21393502
    5   ->     7     0.00897447     5.52749535
    6   ->     7     0.00030360     2.60182492
    5   ->     9     0.00019638    18.92414659
    4   ->    12     0.00015627    28.56831887
    4   ->     8     0.00013664    18.65960284
    3   ->    11     0.00012524    23.72335505
    6   ->     9     0.00011640    15.99847616
    6   ->     8     0.00008892    14.71276540
    1   ->    12     0.00008817    38.52312208
    2   ->     9     0.00004417    23.78236174
    2   ->    10     0.00003816    25.28840910
    1   ->    10     0.00003747    31.40616418
    2   ->    12     0.00003311    32.40536700
    5   ->     8     0.00002622    17.63843583
    1   ->     8     0.00001920    28.61440605
    1   ->     7     0.00001819    16.50346558
    6   ->    11     0.00001564    19.11124494
    3   ->    10     0.00001141    22.11663362
    2   ->    11     0.00000913    26.89513052
    1   ->    11     0.00000840    33.01288560
    6   ->    10     0.00000540    17.50452352
    5   ->    12     0.00000260    27.54715185
    2   ->     7     0.00000254    10.38571050
    2   ->     8     0.00000211    22.49665097
    4   ->     9     0.00000155    19.94531361
    6   ->    12     0.00000097    24.62148142
    3   ->    12     0.00000090    29.23359152
    4   ->    11     0.00000061    23.05808239
    5   ->    10     0.00000023    20.43019395
    4   ->    10     0.00000007    21.45136096
    5   ->    11     0.00000006    22.03691538
    3   ->     8     0.00000002    19.32487550
    1   ->     9     0.00000002    29.90011682
    3   ->     9     0.00000000    20.61058626

  Energy       4     7.5957454528E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99832620     7.21393502
    5   ->     7     0.05627567     5.52749535
    4   ->     7     0.01198954     6.54866236
    6   ->     8     0.00353184    14.71276540
    4   ->    12     0.00322187    28.56831887
    6   ->     7     0.00261920     2.60182492
    1   ->    12     0.00189372    38.52312208
    2   ->    12     0.00067635    32.40536700
    1   ->    11     0.00033419    33.01288560
    4   ->     9     0.00028983    19.94531361
    3   ->     8     0.00024931    19.32487550
    1   ->    10     0.00017484    31.40616418
    5   ->     8     0.00014522    17.63843583
    5   ->    10     0.00011232    20.43019395
    5   ->    12     0.00006688    27.54715185
    4   ->    10     0.00006555    21.45136096
    3   ->    12     0.00004505    29.23359152
    6   ->    10     0.00004024    17.50452352
    6   ->     9     0.00004007    15.99847616
    3   ->    11     0.00003925    23.72335505
    5   ->     9     0.00003483    18.92414659
    4   ->     8     0.00003173    18.65960284
    2   ->     9     0.00002892    23.78236174
    4   ->    11     0.00002654    23.05808239
    1   ->     7     0.00001896    16.50346558
    2   ->     7     0.00001371    10.38571050
    5   ->    11     0.00001236    22.03691538
    3   ->    10     0.00001151    22.11663362
    6   ->    12     0.00000583    24.62148142
    2   ->     8     0.00000563    22.49665097
    1   ->     8     0.00000437    28.61440605
    3   ->     9     0.00000416    20.61058626
    2   ->    11     0.00000284    26.89513052
    1   ->     9     0.00000133    29.90011682
    6   ->    11     0.00000119    19.11124494
    2   ->    10     0.00000040    25.28840910

  Energy       5     1.0425824655E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999993    10.38571050
    6   ->     9     0.00018942    15.99847616
    3   ->    11     0.00017940    23.72335505
    5   ->     9     0.00017901    18.92414659
    2   ->     8     0.00012836    22.49665097
    4   ->     9     0.00010346    19.94531361
    4   ->    10     0.00008575    21.45136096
    6   ->    11     0.00005527    19.11124494
    5   ->     8     0.00004263    17.63843583
    2   ->    10     0.00003967    25.28840910
    3   ->     9     0.00003870    20.61058626
    1   ->    10     0.00003496    31.40616418
    3   ->    10     0.00002576    22.11663362
    5   ->    11     0.00002521    22.03691538
    1   ->     7     0.00001616    16.50346558
    1   ->     9     0.00001459    29.90011682
    5   ->    10     0.00001181    20.43019395
    2   ->     9     0.00001077    23.78236174
    3   ->    12     0.00001067    29.23359152
    1   ->     8     0.00000824    28.61440605
    6   ->    10     0.00000757    17.50452352
    5   ->     7     0.00000528     5.52749535
    3   ->     7     0.00000310     7.21393502
    4   ->     8     0.00000280    18.65960284
    6   ->     8     0.00000200    14.71276540
    6   ->    12     0.00000195    24.62148142
    5   ->    12     0.00000144    27.54715185
    2   ->    11     0.00000130    26.89513052
    1   ->    12     0.00000128    38.52312208
    4   ->     7     0.00000121     6.54866236
    6   ->     7     0.00000107     2.60182492
    1   ->    11     0.00000064    33.01288560
    4   ->    11     0.00000041    23.05808239
    3   ->     8     0.00000032    19.32487550
    4   ->    12     0.00000015    28.56831887
    2   ->    12     0.00000008    32.40536700

  Energy       6     1.5159135536E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99994836    14.71276540
    5   ->     8     0.00633923    17.63843583
    4   ->     9     0.00587399    19.94531361
    6   ->    10     0.00344539    17.50452352
    4   ->    10     0.00239373    21.45136096
    4   ->    12     0.00216441    28.56831887
    4   ->     8     0.00143845    18.65960284
    1   ->    12     0.00129263    38.52312208
    2   ->     9     0.00117019    23.78236174
    5   ->     7     0.00060099     5.52749535
    2   ->    12     0.00048548    32.40536700
    5   ->    10     0.00038905    20.43019395
    3   ->     7     0.00036102     7.21393502
    2   ->     8     0.00035248    22.49665097
    3   ->     9     0.00024978    20.61058626
    6   ->    11     0.00018642    19.11124494
    3   ->     8     0.00016011    19.32487550
    1   ->    11     0.00014616    33.01288560
    4   ->    11     0.00010018    23.05808239
    5   ->    12     0.00009716    27.54715185
    2   ->    10     0.00007954    25.28840910
    6   ->     9     0.00007621    15.99847616
    3   ->    12     0.00006121    29.23359152
    6   ->     7     0.00005367     2.60182492
    3   ->    11     0.00004985    23.72335505
    1   ->     7     0.00002455    16.50346558
    1   ->     9     0.00002081    29.90011682
    5   ->    11     0.00001970    22.03691538
    2   ->    11     0.00001459    26.89513052
    4   ->     7     0.00001272     6.54866236
    5   ->     9     0.00001032    18.92414659
    3   ->    10     0.00000617    22.11663362
    1   ->     8     0.00000254    28.61440605
