# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16305852
    2      -0.13763258
    3       0.20448048
    4       0.28972118
    5       0.26543520
    6       0.21493720
