# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14360237
    2      -0.13745058
    3       0.21972662
    4       0.27017242
    5       0.28954358
    6       0.21440559
