          36           8
     1   S    1.2229595872E-01
 -9.4604232403E-01 -1.6508966920E-01  1.8623593182E-02 -4.4634803520E-02  1.0477363427E-02  1.3069375762E-02
 -1.3163401566E-02 -1.7327917965E-02  5.0624165883E-03  2.5781203437E-02  3.3260913552E-05  6.0972310903E-03
  1.4034035264E-03 -1.9637581239E-02  9.8998306888E-03 -8.7143156544E-03  8.6794543987E-03  9.6971288374E-03
  1.7472652293E-03  3.2455177822E-03 -7.4467055673E-03  9.2211432199E-03  4.7330351855E-03 -9.1069567955E-03
 -8.2816844436E-04 -7.1658374910E-03 -2.0435184792E-03 -3.6641229952E-03 -2.4078020969E-03  3.1120024848E-03
 -1.1114409048E-03  6.8397519687E-03  1.9242437487E-02 -2.2081432953E-03  1.1949294028E-02  2.2999242286E-02
     2   S    2.3911430039E-01
 -7.1744630765E-02  8.6235776129E-01  3.6050021588E-01 -1.9756897223E-01  4.1665791566E-03  5.9620998147E-02
 -1.1234616919E-02  8.7716128636E-03  4.1973637883E-03  1.2599279690E-02  2.6829672922E-03 -7.1041589665E-03
  5.0754055549E-04 -1.1141835342E-02 -9.7014502665E-03  5.6325246679E-03  4.0274878079E-03  9.5711495673E-03
  2.3092022454E-03  1.0697011332E-02 -1.1445908550E-02  1.7351295892E-02  3.7913927628E-03  2.3795600894E-03
 -7.9770808922E-04 -1.0561138944E-02  4.1133072329E-03 -7.6461988835E-03 -3.8789834073E-05  3.5748669361E-03
 -4.8265469292E-03  1.2009535911E-02  3.6765633987E-02 -4.6991392235E-03  2.1046248817E-02  4.0781604890E-02
     3   S    2.7109134248E-01
  2.5984639640E-02 -2.5516107347E-01  9.0516911185E-01  2.6808001516E-01  9.4172169400E-03 -6.0580614312E-02
 -3.1021873328E-03 -2.8827241503E-02  6.9712472727E-04  1.1158938082E-02  5.2478767971E-03  7.1634960822E-03
  4.3729937364E-03 -5.6189150634E-03  2.0660394402E-02 -9.4183355818E-03 -7.8376065063E-04 -7.9966838349E-03
  5.8602290447E-04 -1.4489414568E-02  1.1241749660E-02 -1.5710884310E-02  4.8042014931E-03 -1.5061614158E-02
  1.9200568551E-04  1.1102752865E-02 -7.9609332330E-03  6.0291548061E-03 -1.0281720811E-03  1.0700088076E-03
