# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.01102077
    2      -0.09045681
    3       0.26165492
    4       0.28057617
    5       0.29834270
    6       0.23886225
