# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.21056800
    2      -0.14710666
    3       0.19009896
    4       0.28621829
    5       0.25780440
    6       0.20241700
