# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06417510
    2      -0.14284570
    3       0.31000828
    4       0.29234641
    5       0.29439396
    6       0.31027216
