
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      1.960       0.0197302        6   ->     7  
       2      4.970       0.0534648        5   ->     7  
       3      6.008       0.0270261        4   ->     7  
       4      6.341       0.0587088        3   ->     7  
       5      9.907       0.0067145        2   ->     7  
       6     14.231       0.1259259        6   ->     8  
       7     15.635       0.0085046        1   ->     7  
       8     16.232       0.1063073        6   ->     9  
       9     17.209       0.0788874        6   ->    10  
      10     17.241       0.1286710        5   ->     8  
      11     18.279       0.3008718        4   ->     8  
      12     18.613       0.0469991        3   ->     8  
      13     19.242       0.1693063        5   ->     9  
      14     19.360       0.0626718        6   ->    11  
      15     20.219       0.2686351        5   ->    10  
      16     20.280       0.1852642        4   ->     9  
      17     20.613       0.0651506        3   ->     9  
      18     21.257       0.0478644        4   ->    10  
      19     21.590       0.0844908        3   ->    10  
      20     22.179       0.1094231        2   ->     8  
      21     22.188       0.0309508        6   ->    12  
      22     22.371       0.0093236        5   ->    11  
      23     23.408       0.1611393        4   ->    11  
      24     23.742       0.1650638        3   ->    11  
      25     24.179       0.1655431        2   ->     9  
      26     25.156       0.2364664        2   ->    10  
      27     25.198       0.0199323        5   ->    12  
      28     26.235       0.4440678        4   ->    12  
      29     26.569       0.2795456        3   ->    12  
      30     27.308       0.0528812        2   ->    11  
      31     27.906       0.1881694        1   ->     8  
      32     29.907       0.1256579        1   ->     9  
      33     30.135       0.2989721        2   ->    12  
      34     30.884       0.0867066        1   ->    10  
      35     33.035       0.7767232        1   ->    11  
      36     35.862       0.2479276        1   ->    12  

