
  Energy       1     3.7870158483E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99635926     3.42649533
    5   ->     7     0.08521787     5.42740003
    3   ->     7     0.00191794     7.80837523
    4   ->    12     0.00102555    27.58362285
    1   ->    12     0.00081764    37.69616167
    5   ->     9     0.00050261    18.93486686
    4   ->     8     0.00039539    17.61774851
    6   ->     9     0.00026625    16.93396215
    4   ->    10     0.00024668    22.18087575
    6   ->     8     0.00024318    14.28439109
    2   ->    12     0.00023266    31.51400447
    5   ->     8     0.00019376    16.28529580
    2   ->    11     0.00011382    27.44247315
    2   ->     8     0.00011296    21.54813013
    2   ->     7     0.00009578    10.69023436
    3   ->    11     0.00006850    24.56061401
    3   ->    10     0.00006793    23.22939824
    3   ->     9     0.00005434    21.31584205
    4   ->    11     0.00005306    23.51209153
    2   ->    10     0.00003868    26.11125737
    2   ->     9     0.00003526    24.19770118
    1   ->    10     0.00003469    32.29341457
    5   ->    10     0.00002460    20.84842305
    1   ->    11     0.00002069    33.62463034
    4   ->     9     0.00001472    20.26731956
    3   ->    12     0.00001299    28.63214534
    1   ->     9     0.00001051    30.37985838
    1   ->     7     0.00000901    16.87239156
    5   ->    11     0.00000689    22.17963882
    3   ->     8     0.00000446    18.66627099
    1   ->     8     0.00000366    27.73028732
    6   ->    10     0.00000214    18.84751834
    6   ->    12     0.00000196    24.25026544
    4   ->     7     0.00000143     6.75985274
    6   ->    11     0.00000036    20.17873412
    5   ->    12     0.00000009    26.25117014

  Energy       2     6.4233579809E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99151380     5.42740003
    4   ->     7     0.11274871     6.75985274
    3   ->     7     0.05559679     7.80837523
    6   ->     7     0.03171483     3.42649533
    4   ->    12     0.00649696    27.58362285
    6   ->     8     0.00495545    14.28439109
    1   ->    12     0.00448912    37.69616167
    2   ->    12     0.00140638    31.51400447
    4   ->    10     0.00116893    22.18087575
    4   ->    11     0.00051728    23.51209153
    4   ->     9     0.00045463    20.26731956
    3   ->    10     0.00034031    23.22939824
    1   ->    10     0.00028778    32.29341457
    3   ->    11     0.00027693    24.56061401
    6   ->     9     0.00027624    16.93396215
    2   ->    11     0.00026554    27.44247315
    2   ->    10     0.00022564    26.11125737
    1   ->    11     0.00016276    33.62463034
    6   ->    10     0.00012654    18.84751834
    3   ->     8     0.00009999    18.66627099
    3   ->    12     0.00007922    28.63214534
    2   ->     8     0.00006639    21.54813013
    5   ->     8     0.00006427    16.28529580
    2   ->     9     0.00004338    24.19770118
    5   ->     9     0.00003151    18.93486686
    1   ->     8     0.00002265    27.73028732
    5   ->    11     0.00002035    22.17963882
    4   ->     8     0.00001525    17.61774851
    1   ->     7     0.00001447    16.87239156
    3   ->     9     0.00001443    21.31584205
    2   ->     7     0.00001419    10.69023436
    6   ->    12     0.00000990    24.25026544
    5   ->    12     0.00000137    26.25117014
    5   ->    10     0.00000086    20.84842305
    1   ->     9     0.00000071    30.37985838
    6   ->    11     0.00000047    20.17873412

  Energy       3     6.8383888895E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99825766     6.75985274
    5   ->     7     0.05848395     5.42740003
    3   ->     7     0.00737559     7.80837523
    6   ->     7     0.00188586     3.42649533
    6   ->     8     0.00144169    14.28439109
    4   ->    12     0.00064808    27.58362285
    1   ->    12     0.00053619    37.69616167
    6   ->     9     0.00040858    16.93396215
    4   ->    10     0.00031731    22.18087575
    4   ->     9     0.00031293    20.26731956
    3   ->    10     0.00020211    23.22939824
    2   ->     9     0.00018980    24.19770118
    5   ->     9     0.00014278    18.93486686
    4   ->     8     0.00012696    17.61774851
    2   ->    12     0.00012362    31.51400447
    4   ->    11     0.00009335    23.51209153
    5   ->     8     0.00008612    16.28529580
    2   ->    10     0.00007291    26.11125737
    2   ->     8     0.00005743    21.54813013
    1   ->     8     0.00003000    27.73028732
    3   ->    12     0.00002947    28.63214534
    2   ->     7     0.00002629    10.69023436
    2   ->    11     0.00002489    27.44247315
    1   ->    11     0.00001155    33.62463034
    3   ->     9     0.00000815    21.31584205
    3   ->     8     0.00000541    18.66627099
    5   ->    10     0.00000502    20.84842305
    6   ->    12     0.00000475    24.25026544
    3   ->    11     0.00000361    24.56061401
    1   ->     7     0.00000266    16.87239156
    6   ->    10     0.00000221    18.84751834
    1   ->    10     0.00000090    32.29341457
    6   ->    11     0.00000050    20.17873412
    5   ->    11     0.00000047    22.17963882
    5   ->    12     0.00000035    26.25117014
    1   ->     9     0.00000029    30.37985838

  Energy       4     7.9692173036E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99970683     7.80837523
    5   ->     7     0.02399691     5.42740003
    6   ->     7     0.00223693     3.42649533
    4   ->    12     0.00160176    27.58362285
    6   ->     8     0.00126361    14.28439109
    1   ->    12     0.00083611    37.69616167
    4   ->     7     0.00051093     6.75985274
    2   ->    12     0.00040347    31.51400447
    3   ->     8     0.00019273    18.66627099
    1   ->    10     0.00014975    32.29341457
    1   ->    11     0.00012305    33.62463034
    4   ->    10     0.00011769    22.18087575
    5   ->     9     0.00010943    18.93486686
    6   ->    10     0.00007814    18.84751834
    4   ->     8     0.00007410    17.61774851
    4   ->     9     0.00005604    20.26731956
    5   ->     8     0.00005084    16.28529580
    4   ->    11     0.00003850    23.51209153
    2   ->     7     0.00003181    10.69023436
    1   ->     7     0.00001152    16.87239156
    3   ->    12     0.00001055    28.63214534
    6   ->    11     0.00001033    20.17873412
    5   ->    11     0.00000965    22.17963882
    3   ->    11     0.00000797    24.56061401
    2   ->    10     0.00000715    26.11125737
    2   ->    11     0.00000600    27.44247315
    2   ->     9     0.00000581    24.19770118
    5   ->    10     0.00000497    20.84842305
    3   ->     9     0.00000405    21.31584205
    3   ->    10     0.00000352    23.22939824
    6   ->    12     0.00000182    24.25026544
    5   ->    12     0.00000145    26.25117014
    1   ->     8     0.00000084    27.73028732
    6   ->     9     0.00000032    16.93396215
    2   ->     8     0.00000030    21.54813013
    1   ->     9     0.00000004    30.37985838

  Energy       5     1.0721362337E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999991    10.69023436
    6   ->     8     0.00024410    14.28439109
    5   ->     8     0.00024164    16.28529580
    4   ->     9     0.00016059    20.26731956
    6   ->     9     0.00013022    16.93396215
    5   ->     9     0.00011741    18.93486686
    2   ->     8     0.00007361    21.54813013
    3   ->    11     0.00004554    24.56061401
    4   ->     8     0.00004326    17.61774851
    2   ->     9     0.00004208    24.19770118
    6   ->    11     0.00003371    20.17873412
    2   ->    10     0.00002501    26.11125737
    3   ->    10     0.00002493    23.22939824
    3   ->     8     0.00001610    18.66627099
    3   ->     7     0.00001378     7.80837523
    1   ->     9     0.00001237    30.37985838
    6   ->     7     0.00001070     3.42649533
    5   ->    11     0.00001035    22.17963882
    3   ->     9     0.00000975    21.31584205
    3   ->    12     0.00000942    28.63214534
    4   ->    10     0.00000941    22.18087575
    1   ->    11     0.00000940    33.62463034
    4   ->     7     0.00000930     6.75985274
    4   ->    12     0.00000677    27.58362285
    1   ->    12     0.00000558    37.69616167
    5   ->    10     0.00000441    20.84842305
    1   ->    10     0.00000368    32.29341457
    2   ->    11     0.00000280    27.44247315
    4   ->    11     0.00000207    23.51209153
    2   ->    12     0.00000197    31.51400447
    6   ->    10     0.00000167    18.84751834
    5   ->     7     0.00000137     5.42740003
    6   ->    12     0.00000114    24.25026544
    1   ->     8     0.00000112    27.73028732
    5   ->    12     0.00000017    26.25117014
    1   ->     7     0.00000003    16.87239156

  Energy       6     1.4764756242E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99942493    14.28439109
    5   ->     8     0.03295954    16.28529580
    4   ->     9     0.00708466    20.26731956
    2   ->     9     0.00192772    24.19770118
    4   ->    10     0.00188721    22.18087575
    4   ->    12     0.00169308    27.58362285
    1   ->    12     0.00092012    37.69616167
    4   ->     8     0.00091560    17.61774851
    5   ->     7     0.00072612     5.42740003
    6   ->    10     0.00051282    18.84751834
    3   ->     8     0.00047734    18.66627099
    2   ->    12     0.00040086    31.51400447
    5   ->    10     0.00030534    20.84842305
    6   ->    11     0.00027405    20.17873412
    3   ->     9     0.00015355    21.31584205
    3   ->     7     0.00013870     7.80837523
    2   ->    11     0.00010549    27.44247315
    2   ->     7     0.00009187    10.69023436
    6   ->     7     0.00008015     3.42649533
    1   ->     9     0.00007851    30.37985838
    1   ->    11     0.00007053    33.62463034
    5   ->    11     0.00006735    22.17963882
    4   ->     7     0.00006551     6.75985274
    2   ->     8     0.00005777    21.54813013
    4   ->    11     0.00005708    23.51209153
    2   ->    10     0.00004707    26.11125737
    6   ->    12     0.00002531    24.25026544
    1   ->    10     0.00002462    32.29341457
    5   ->     9     0.00002218    18.93486686
    6   ->     9     0.00002063    16.93396215
    3   ->    12     0.00001548    28.63214534
    1   ->     7     0.00001145    16.87239156
    3   ->    11     0.00000524    24.56061401
